LSOA_code,FoodPTt,FoodPT15n,FoodPT30n,FoodPT15pct,FoodCyct,FoodCyc15n,FoodCart,FoodCar15n
E01002703,4,10,10,100,6,10,6,10
E01002704,2,10,10,100,6,10,6,10
E01002706,4,10,10,100,6,10,7,10
E01002707,3,10,10,100,6,10,6,10
E01002708,6,10,10,100,8,10,7,10
E01002709,4,10,10,100,7,10,6,10
E01002710,3,10,10,100,6,10,6,10
E01002711,3,10,10,100,6,10,7,10
E01002712,5,10,10,100,7,10,6,10
E01002713,4,10,10,100,6,10,6,10
E01002714,4,10,10,100,7,10,6,10
E01002715,2,10,10,100,7,10,6,10
E01002716,6,10,10,100,7,10,7,10
E01002717,7,10,10,100,7,10,7,10
E01002718,4,10,10,100,6,10,6,10
E01002719,5,10,10,100,7,10,7,10
E01002720,2,10,10,100,6,10,6,10
E01002721,4,10,10,100,6,10,6,10
E01002722,4,10,10,100,6,10,7,10
E01002723,2,10,10,100,6,10,6,10
E01002724,3,10,10,100,6,10,7,10
E01002725,3,10,10,100,6,10,6,10
E01002726,3,10,10,100,6,10,6,10
E01002727,4,10,10,100,7,10,7,10
E01002728,3,10,10,100,6,10,6,10
E01002729,4,10,10,100,6,10,7,10
E01002730,3,10,10,100,6,10,7,10
E01002731,4,10,10,100,6,10,6,10
E01002732,6,10,10,100,7,10,8,10
E01002733,3,10,10,100,6,10,6,10
E01002734,4,10,10,100,6,10,7,10
E01002735,3,10,10,100,6,10,6,10
E01002736,6,10,10,100,7,10,7,10
E01002737,4,10,10,100,7,10,7,10
E01002738,6,9,10,100,7,10,7,10
E01002739,3,10,10,100,7,10,7,10
E01002740,4,10,10,100,6,10,7,10
E01002741,9,7,10,100,8,10,8,10
E01002742,5,9,10,100,7,10,6,10
E01002743,8,9,10,100,8,10,7,10
E01002744,5,9,10,100,7,10,6,10
E01002745,3,9,10,100,6,10,6,10
E01002747,2,10,10,100,6,10,6,10
E01002748,5,10,10,100,7,10,7,10
E01002749,5,9,10,100,7,10,6,10
E01002751,6,10,10,100,7,10,7,10
E01002752,5,9,10,100,7,10,6,10
E01002753,2,10,10,100,7,10,7,10
E01002754,8,10,10,100,8,10,8,10
E01002755,5,9,10,100,7,10,7,10
E01002756,7,10,10,100,7,10,7,10
E01002757,7,7,10,100,7,10,7,10
E01002758,4,8,10,100,7,10,6,10
E01002759,7,9,10,100,8,10,7,10
E01002760,3,10,10,100,7,10,6,10
E01002762,4,10,10,100,7,10,7,10
E01002763,4,10,10,100,7,10,7,10
E01002764,6,10,10,100,7,10,7,10
E01002765,3,10,10,100,6,10,6,10
E01002766,3,10,10,100,6,10,6,10
E01002767,2,10,10,100,6,10,7,10
E01002768,4,10,10,100,6,10,6,10
E01002769,4,9,10,100,6,10,6,10
E01002770,5,9,10,100,7,10,7,10
E01002771,3,9,10,100,6,10,6,10
E01002772,3,10,10,100,7,10,7,10
E01002773,4,9,10,100,7,10,7,10
E01002774,4,9,10,100,7,10,7,10
E01002775,7,10,10,100,7,10,7,10
E01002776,5,10,10,100,7,10,7,10
E01002777,5,10,10,100,6,10,6,10
E01002778,4,10,10,100,7,10,8,10
E01002779,3,9,10,100,7,10,6,10
E01002780,4,10,10,100,7,10,6,10
E01002781,6,10,10,100,7,10,7,10
E01002782,5,10,10,100,6,10,6,10
E01002783,5,10,10,100,7,10,7,10
E01002784,8,9,10,100,8,10,7,10
E01002785,4,10,10,100,6,10,6,10
E01002786,7,10,10,100,7,10,7,10
E01002787,8,10,10,100,8,10,7,10
E01002788,5,8,10,100,7,10,7,10
E01002789,6,10,10,100,7,10,7,10
E01002790,4,10,10,100,6,10,6,10
E01002791,3,10,10,100,6,10,6,10
E01002792,3,10,10,100,6,10,6,10
E01002793,3,10,10,100,6,10,6,10
E01002794,3,10,10,100,6,10,6,10
E01002795,3,10,10,100,7,10,7,10
E01002796,6,10,10,100,7,10,7,10
E01002797,3,10,10,100,6,10,6,10
E01002798,4,10,10,100,6,10,6,10
E01002799,3,10,10,100,6,10,6,10
E01002800,4,10,10,100,7,10,7,10
E01002801,3,10,10,100,6,10,6,10
E01002802,5,10,10,100,7,10,6,10
E01002803,3,10,10,100,6,10,6,10
E01002804,5,10,10,100,7,10,6,10
E01002805,3,10,10,100,6,10,6,10
E01002806,6,10,10,100,7,10,7,10
E01002807,6,10,10,100,7,10,7,10
E01002808,5,9,10,100,7,10,6,10
E01002809,7,9,10,100,7,10,7,10
E01002810,6,10,10,100,7,10,7,10
E01002811,6,10,10,100,7,10,7,10
E01002812,6,10,10,100,7,10,8,10
E01002813,5,10,10,100,7,10,7,10
E01002814,3,10,10,100,6,10,8,10
E01002815,3,10,10,100,6,10,7,10
E01002816,6,10,10,100,7,10,7,10
E01002817,4,10,10,100,7,10,7,10
E01002818,4,9,10,100,6,10,7,10
E01002819,3,9,10,100,6,10,7,10
E01002820,3,10,10,100,6,10,6,10
E01002821,4,10,10,100,6,10,7,10
E01002822,4,10,10,100,6,10,7,10
E01002823,6,10,10,100,7,10,7,10
E01002824,3,10,10,100,6,10,6,10
E01002825,5,9,10,100,7,10,7,10
E01002826,3,10,10,100,6,10,6,10
E01002827,5,10,10,100,7,10,7,10
E01002828,4,10,10,100,6,10,7,10
E01002829,5,10,10,100,7,10,6,10
E01002830,3,10,10,100,6,10,7,10
E01002831,3,10,10,100,6,10,6,10
E01002832,5,10,10,100,6,10,7,10
E01002833,4,10,10,100,6,10,6,10
E01002834,4,10,10,100,7,10,7,10
E01002835,3,10,10,100,6,10,6,10
E01002836,3,10,10,100,6,10,6,10
E01002837,3,10,10,100,6,10,6,10
E01002838,3,10,10,100,6,10,6,10
E01002839,4,10,10,100,7,10,7,10
E01002840,5,10,10,100,7,10,7,10
E01002841,5,9,10,100,7,10,8,10
E01002842,3,10,10,100,6,10,8,10
E01002843,3,10,10,100,6,10,7,10
E01002844,4,8,10,100,6,10,7,10
E01002845,6,10,10,100,7,10,8,10
E01002846,3,10,10,100,6,10,7,10
E01002847,4,10,10,100,6,10,7,10
E01002848,5,10,10,100,7,10,7,10
E01002849,2,10,10,100,6,10,7,10
E01002850,3,10,10,100,6,10,6,10
E01002851,2,10,10,100,6,10,6,10
E01002852,3,9,10,100,6,10,6,10
E01002853,5,10,10,100,7,10,7,10
E01002854,3,10,10,100,6,10,6,10
E01002855,5,9,10,100,7,10,7,10
E01002856,3,10,10,100,6,10,6,10
E01002857,4,10,10,100,6,10,6,10
E01002858,2,10,10,100,6,10,6,10
E01002859,6,10,10,100,7,10,7,10
E01002860,5,10,10,100,7,10,7,10
E01002861,3,9,10,100,6,10,6,10
E01002862,3,10,10,100,6,10,6,10
E01002863,6,8,10,100,7,10,8,10
E01002864,4,9,10,100,6,10,6,10
E01002865,3,10,10,100,6,10,7,10
E01002866,6,9,10,100,7,10,7,10
E01002867,3,10,10,100,6,10,6,10
E01002868,6,8,10,100,7,10,7,10
E01002869,6,10,10,100,7,10,8,10
E01002870,4,10,10,100,6,10,6,10
E01002871,4,10,10,100,6,10,6,10
E01002872,4,10,10,100,7,10,6,10
E01002873,3,10,10,100,6,10,6,10
E01002874,4,10,10,100,7,10,6,10
E01002875,5,10,10,100,7,10,6,10
E01002876,5,9,10,100,7,10,6,10
E01002877,4,10,10,100,6,10,6,10
E01002878,4,10,10,100,6,10,6,10
E01002879,4,10,10,100,7,10,6,10
E01002880,3,10,10,100,6,10,6,10
E01002881,4,10,10,100,6,10,6,10
E01002882,7,10,10,100,7,10,7,10
E01002883,4,10,10,100,6,10,6,10
E01002884,4,10,10,100,7,10,7,10
E01002885,7,10,10,100,7,10,8,10
E01002886,6,10,10,100,7,10,7,10
E01002887,5,10,10,100,7,10,7,10
E01002888,6,10,10,100,7,10,7,10
E01002889,4,10,10,100,6,10,7,10
E01002890,6,9,10,100,7,10,7,10
E01002891,8,9,10,100,8,10,7,10
E01002892,7,10,10,100,7,10,7,10
E01002893,5,10,10,100,7,10,7,10
E01002894,4,10,10,100,6,10,7,10
E01002895,3,10,10,100,6,10,7,10
E01002896,4,10,10,100,6,10,7,10
E01002897,3,10,10,100,6,10,6,10
E01002898,5,10,10,100,7,10,7,10
E01002899,3,8,10,100,6,10,6,10
E01002900,4,7,10,100,6,10,7,10
E01002901,3,8,10,100,6,10,6,10
E01002902,7,10,10,100,7,10,7,10
E01002903,4,8,10,100,7,10,7,10
E01002904,6,7,10,100,7,10,7,10
E01002905,6,10,10,100,7,10,7,10
E01002906,7,10,10,100,7,10,7,10
E01002907,3,6,10,100,6,10,6,10
E01002908,3,9,10,100,6,10,6,10
E01002909,5,10,10,100,7,10,6,10
E01002910,3,10,10,100,6,10,6,10
E01002911,3,10,10,100,6,10,7,10
E01002912,3,10,10,100,6,10,6,10
E01002913,3,10,10,100,6,10,6,10
E01002914,4,9,10,100,6,10,7,10
E01002915,12,6,10,100,9,10,8,10
E01002916,9,4,10,100,8,9,7,10
E01002917,12,4,10,100,9,10,8,10
E01002918,10,5,10,100,9,10,9,10
E01002919,7,5,10,100,7,10,8,10
E01002920,15,1,10,40,11,9,9,10
E01002921,3,10,10,100,6,10,6,10
E01002922,7,6,10,100,7,10,7,10
E01002923,4,10,10,100,6,10,6,10
E01002924,11,4,10,100,9,10,8,10
E01002925,5,8,10,100,7,10,6,10
E01002926,12,4,10,100,10,10,8,10
E01002927,7,5,10,100,7,10,7,10
E01002928,4,9,10,100,6,10,6,10
E01002929,6,5,10,100,7,10,7,10
E01002930,4,9,10,100,6,10,6,10
E01002931,5,7,10,100,7,10,7,10
E01002932,4,7,10,100,7,10,6,10
E01002933,8,10,10,100,8,10,7,10
E01002934,9,4,10,100,8,10,8,10
E01002935,4,8,10,100,6,10,6,10
E01002937,5,9,10,100,7,10,7,10
E01002938,10,9,10,100,8,10,8,10
E01002939,6,5,10,100,7,10,7,10
E01002940,5,7,10,100,7,9,7,10
E01002941,5,5,10,100,7,8,7,10
E01002942,6,5,10,100,7,10,7,10
E01002943,8,4,10,100,8,7,7,10
E01002944,11,2,10,100,9,10,8,10
E01002945,9,4,10,100,8,10,8,10
E01002946,11,3,10,100,10,10,9,10
E01002947,6,6,10,100,7,10,7,10
E01002948,7,3,10,100,7,6,7,10
E01002949,8,5,10,100,8,8,7,10
E01002950,11,4,10,83,10,8,9,10
E01002951,6,4,10,100,7,10,7,10
E01002952,12,3,10,77,9,10,8,10
E01002953,6,6,10,100,7,10,7,10
E01002954,6,9,10,100,7,10,7,10
E01002955,5,4,10,100,7,6,7,10
E01002956,11,3,10,100,9,6,8,10
E01002957,3,7,10,100,6,10,6,10
E01002958,9,5,10,100,8,10,8,10
E01002959,10,2,10,100,8,10,7,10
E01002960,4,7,10,100,6,10,6,10
E01002961,10,4,10,100,8,10,7,10
E01002962,6,4,10,100,7,10,6,10
E01002963,8,5,10,100,7,10,7,10
E01002964,6,10,10,100,7,10,7,10
E01002965,4,10,10,100,6,10,6,10
E01002966,5,10,10,100,7,10,6,10
E01002967,6,10,10,100,7,10,6,10
E01002968,4,10,10,100,7,10,7,10
E01002969,5,8,10,100,7,10,7,10
E01002970,5,9,10,100,7,10,7,10
E01002971,4,9,10,100,6,10,7,10
E01002972,2,10,10,100,6,10,6,10
E01002973,6,7,10,100,7,10,6,10
E01002974,5,9,10,100,7,10,6,10
E01002975,6,3,10,100,7,10,7,10
E01002976,10,3,10,100,9,9,8,10
E01002977,4,4,10,100,7,10,7,10
E01002978,6,9,10,100,7,10,7,10
E01002979,7,5,10,100,8,10,7,10
E01002980,9,5,10,100,8,10,8,10
E01002981,12,4,10,100,9,10,8,10
E01002982,10,8,10,100,9,10,8,10
E01002983,10,3,10,100,9,10,8,10
E01002984,7,6,10,100,7,10,7,10
E01002985,6,9,10,100,7,10,7,10
E01002986,14,2,10,49,9,10,8,10
E01002987,3,10,10,100,6,10,6,10
E01002988,7,10,10,100,7,10,7,10
E01002989,5,10,10,100,7,10,6,10
E01002990,6,10,10,100,7,10,7,10
E01002991,4,10,10,100,6,10,6,10
E01002992,7,6,10,100,7,10,7,10
E01002993,8,9,10,100,8,10,7,10
E01002994,10,6,10,100,8,10,8,10
E01002995,10,7,10,81,8,10,7,10
E01002996,4,7,10,100,6,10,6,10
E01002997,4,9,10,100,6,10,6,10
E01002998,6,6,10,100,7,10,7,10
E01002999,4,10,10,100,7,10,7,10
E01003000,12,4,10,100,9,10,8,10
E01003001,9,5,10,100,8,10,8,10
E01003002,6,6,10,100,7,10,7,10
E01003003,4,5,10,100,6,10,6,10
E01003004,8,4,10,100,8,10,7,10
E01003005,11,4,10,100,9,10,8,10
E01003006,6,4,10,100,7,9,6,10
E01003007,7,4,10,100,8,10,7,10
E01003008,10,5,10,100,9,9,8,10
E01003009,14,3,10,85,10,10,9,10
E01003010,6,6,10,100,7,10,7,10
E01003011,4,8,10,100,6,10,6,10
E01003013,4,10,10,100,7,10,7,10
E01003014,5,10,10,100,7,10,8,10
E01003015,8,10,10,100,8,10,8,10
E01003016,3,10,10,100,6,10,6,10
E01003017,3,10,10,100,6,10,6,10
E01003018,4,10,10,100,6,10,6,10
E01003019,3,10,10,100,6,10,6,10
E01003020,5,10,10,100,7,10,7,10
E01003021,5,9,10,100,7,10,7,10
E01003022,6,10,10,100,7,10,7,10
E01003023,3,9,10,100,6,10,6,10
E01003024,4,9,10,100,7,10,7,10
E01003025,7,8,10,100,8,10,7,10
E01003026,4,10,10,100,6,10,6,10
E01003027,6,10,10,100,7,10,7,10
E01003028,4,10,10,100,6,10,6,10
E01003029,7,10,10,100,7,10,7,10
E01003030,2,10,10,100,6,10,6,10
E01003031,4,10,10,100,6,10,6,10
E01003032,5,10,10,100,7,10,8,10
E01003033,5,10,10,100,7,10,7,10
E01003034,7,10,10,100,7,10,7,10
E01003035,4,10,10,100,6,10,6,10
E01003036,7,10,10,100,7,10,7,10
E01003037,2,10,10,100,6,10,6,10
E01003038,4,10,10,100,6,10,6,10
E01003039,3,10,10,100,6,10,6,10
E01003040,5,10,10,100,7,10,6,10
E01003041,3,10,10,100,6,10,7,10
E01003042,5,10,10,100,7,10,6,10
E01003043,8,10,10,100,7,10,7,10
E01003044,10,10,10,100,8,10,7,10
E01003045,4,10,10,100,7,10,7,10
E01003046,5,10,10,100,7,10,7,10
E01003047,3,10,10,100,6,10,7,10
E01003048,2,10,10,100,6,10,6,10
E01003049,3,10,10,100,6,10,6,10
E01003050,7,10,10,100,7,10,8,10
E01003051,4,9,10,100,6,10,6,10
E01003052,7,10,10,100,8,10,8,10
E01003053,6,10,10,100,7,10,7,10
E01003054,3,10,10,100,6,10,7,10
E01003055,3,10,10,100,6,10,9,10
E01003056,5,10,10,100,7,10,7,10
E01003057,5,10,10,100,7,10,7,10
E01003058,3,10,10,100,6,10,6,10
E01003059,5,10,10,100,7,10,7,10
E01003060,4,10,10,100,6,10,6,10
E01003061,4,10,10,100,7,10,7,10
E01003062,2,10,10,100,6,10,6,10
E01003063,5,9,10,100,7,10,7,10
E01003064,7,9,10,100,7,10,7,10
E01003065,7,8,10,100,7,10,7,10
E01003066,4,9,10,100,6,10,6,10
E01003067,4,8,10,100,6,10,6,10
E01003068,5,9,10,100,7,10,6,10
E01003069,7,9,10,100,8,10,7,10
E01003070,6,8,10,100,7,10,7,10
E01003071,7,9,10,100,7,10,7,10
E01003072,5,8,10,100,7,10,6,10
E01003073,6,9,10,100,7,10,6,10
E01003074,7,9,10,100,7,10,7,10
E01003075,5,10,10,100,7,10,7,10
E01003076,3,10,10,100,6,10,6,10
E01003077,2,10,10,100,6,10,6,10
E01003078,6,9,10,100,7,10,7,10
E01003079,5,8,10,100,7,10,7,10
E01003080,5,8,10,100,7,10,7,10
E01003081,4,9,10,100,6,10,7,10
E01003082,4,10,10,100,6,10,6,10
E01003083,7,7,10,100,7,10,7,10
E01003084,5,10,10,100,7,10,7,10
E01003085,8,9,10,100,7,10,7,10
E01003086,6,9,10,100,7,10,7,10
E01003087,4,7,10,100,7,10,7,10
E01003088,2,10,10,100,6,10,6,10
E01003089,4,10,10,100,6,10,6,10
E01003090,3,10,10,100,6,10,6,10
E01003091,9,8,10,100,8,10,8,10
E01003092,7,10,10,100,7,10,7,10
E01003093,3,10,10,100,6,10,6,10
E01003094,5,10,10,100,7,10,6,10
E01003095,6,10,10,100,7,10,7,10
E01003096,3,10,10,100,6,10,6,10
E01003097,4,10,10,100,6,10,7,10
E01003098,5,10,10,100,7,10,7,10
E01003099,5,10,10,100,7,10,7,10
E01003100,3,10,10,100,6,10,6,10
E01003101,4,10,10,100,6,10,7,10
E01003102,5,10,10,100,6,10,8,10
E01003104,5,10,10,100,7,10,7,10
E01003105,4,9,10,100,7,10,7,10
E01003106,4,10,10,100,7,10,7,10
E01003107,2,10,10,100,6,10,6,10
E01003108,4,10,10,100,7,10,8,10
E01003109,4,10,10,100,6,10,7,10
E01003110,8,10,10,100,8,10,8,10
E01003111,4,9,10,100,7,10,7,10
E01003112,7,10,10,100,8,10,8,10
E01003113,5,9,10,100,7,10,6,10
E01003114,7,7,10,100,7,10,7,10
E01003115,3,9,10,100,6,10,6,10
E01003116,8,7,10,100,8,10,7,10
E01003117,4,10,10,100,6,10,6,10
E01003118,5,10,10,100,7,10,7,10
E01003119,7,9,10,100,7,10,8,10
E01003120,4,9,10,100,6,10,7,10
E01003121,4,10,10,100,7,10,7,10
E01003122,3,10,10,100,6,10,6,10
E01003123,4,10,10,100,7,10,6,10
E01003124,5,10,10,100,7,10,7,10
E01003125,5,10,10,100,7,10,7,10
E01003126,2,10,10,100,6,10,7,10
E01003127,4,10,10,100,6,10,6,10
E01003128,2,10,10,100,7,10,7,10
E01003129,4,10,10,100,6,10,6,10
E01003130,4,9,10,100,7,10,6,10
E01003131,3,10,10,100,6,10,6,10
E01003132,9,8,10,100,8,10,8,10
E01003133,5,9,10,100,7,10,7,10
E01003134,6,8,10,100,7,10,7,10
E01003135,4,8,10,100,7,10,6,10
E01003136,4,9,10,100,7,10,7,10
E01003137,5,10,10,100,7,10,7,10
E01003138,5,8,10,100,7,10,6,10
E01003139,3,8,10,100,6,10,6,10
E01003140,7,8,10,100,8,10,7,10
E01003141,4,9,10,100,6,10,7,10
E01003142,4,7,10,100,6,10,6,10
E01003143,4,6,10,100,6,10,6,10
E01003144,7,5,10,100,7,10,7,10
E01003145,3,8,10,100,6,10,7,10
E01003146,5,8,10,100,7,10,7,10
E01003147,7,7,10,100,7,10,7,10
E01003148,7,6,10,100,8,10,8,10
E01003149,10,5,10,100,9,10,8,10
E01003150,5,8,10,100,7,10,8,10
E01003151,7,9,10,100,8,10,7,10
E01003152,5,8,10,100,7,10,7,10
E01003153,4,10,10,100,6,10,7,10
E01003154,6,5,10,100,7,10,7,10
E01003155,5,8,10,100,7,10,6,10
E01003156,7,9,10,100,7,10,7,10
E01003157,10,7,10,100,8,10,8,10
E01003158,11,7,10,100,9,10,8,10
E01003159,4,9,10,100,7,10,7,10
E01003160,3,10,10,100,6,10,7,10
E01003161,6,10,10,100,8,10,7,10
E01003162,3,10,10,100,6,10,6,10
E01003163,6,9,10,100,7,10,7,10
E01003164,5,9,10,100,7,10,7,10
E01003165,6,6,10,100,7,10,7,10
E01003166,5,9,10,100,7,10,7,10
E01003167,7,8,10,100,7,10,7,10
E01003168,9,4,10,100,8,10,8,10
E01003169,6,8,10,100,7,10,7,10
E01003170,8,6,10,100,8,10,8,10
E01003171,5,9,10,100,7,10,7,10
E01003172,6,8,10,100,7,10,7,10
E01003173,7,8,10,100,8,10,7,10
E01003174,3,10,10,100,6,10,6,10
E01003175,6,8,10,100,7,10,7,10
E01003176,4,10,10,100,6,10,6,10
E01003177,2,10,10,100,6,10,6,10
E01003178,3,10,10,100,6,10,6,10
E01003179,5,10,10,100,7,10,6,10
E01003180,4,10,10,100,6,10,7,10
E01003181,3,10,10,100,6,10,6,10
E01003182,9,10,10,100,8,10,8,10
E01003183,4,10,10,100,6,10,8,10
E01003184,4,10,10,100,6,10,6,10
E01003185,3,10,10,100,6,10,6,10
E01003186,4,10,10,100,7,10,7,10
E01003187,5,9,10,100,7,10,7,10
E01003188,5,10,10,100,7,10,7,10
E01003189,5,10,10,100,7,10,7,10
E01003190,4,6,10,100,7,10,6,10
E01003191,5,7,10,100,7,10,7,10
E01003192,4,9,10,100,6,10,6,10
E01003193,6,7,10,100,7,10,7,10
E01003194,8,5,10,100,8,10,7,10
E01003195,3,4,10,100,6,10,6,10
E01003196,4,8,10,100,6,10,6,10
E01003197,6,9,10,100,7,10,7,10
E01003198,6,8,10,100,7,10,7,10
E01003199,9,7,10,100,8,10,8,10
E01003200,4,6,10,100,7,10,7,10
E01003201,6,8,10,100,7,10,7,10
E01003202,4,9,10,100,7,10,6,10
E01003203,4,9,10,100,7,10,6,10
E01003204,9,5,10,100,8,10,7,10
E01003205,9,6,10,100,8,10,7,10
E01003206,7,6,10,100,7,10,7,10
E01003207,4,10,10,100,7,10,7,10
E01003209,5,10,10,100,7,10,7,10
E01003210,3,10,10,100,6,10,6,10
E01003211,5,10,10,100,7,10,7,10
E01003212,5,10,10,100,7,10,6,10
E01003213,6,10,10,100,7,10,7,10
E01003214,2,10,10,100,6,10,6,10
E01003215,4,10,10,100,6,10,6,10
E01003216,5,7,10,100,7,10,7,10
E01003217,4,6,10,100,7,10,7,10
E01003218,5,3,10,100,7,10,7,10
E01003219,8,3,10,100,8,10,7,10
E01003220,7,6,10,100,7,10,7,10
E01003221,5,10,10,100,7,10,6,10
E01003222,6,4,10,100,7,10,7,10
E01003223,6,8,10,100,7,10,7,10
E01003224,4,8,10,100,7,10,6,10
E01003225,9,4,10,100,8,10,8,10
E01003226,4,10,10,100,6,10,6,10
E01003227,8,4,10,100,8,10,8,10
E01003228,4,7,10,100,7,10,7,10
E01003229,4,5,10,100,7,10,6,10
E01003230,7,4,10,100,7,10,7,10
E01003231,5,9,10,100,7,10,6,10
E01003232,3,10,10,100,6,10,6,10
E01003233,5,8,10,100,7,10,7,10
E01003235,4,9,10,100,6,10,6,10
E01003236,7,7,10,100,7,10,7,10
E01003237,5,5,10,100,7,10,7,10
E01003238,6,5,10,100,8,10,6,10
E01003239,9,7,10,100,8,10,7,10
E01003240,4,8,10,100,7,10,6,10
E01003241,6,10,10,100,8,10,7,10
E01003243,3,9,10,100,6,10,6,10
E01003244,2,4,10,100,6,10,6,10
E01003245,5,8,10,100,7,10,7,10
E01003246,9,7,10,100,8,10,8,10
E01003247,6,5,10,100,7,10,7,10
E01003248,5,5,10,100,7,10,7,10
E01003249,4,4,10,100,6,10,6,10
E01003250,5,5,10,100,7,10,7,10
E01003251,8,9,10,100,8,10,7,10
E01003252,9,8,10,100,9,10,8,10
E01003253,5,10,10,100,7,10,7,10
E01003254,7,3,10,100,7,10,7,10
E01003255,4,6,10,100,6,10,6,10
E01003256,6,6,10,100,7,10,7,10
E01003257,7,3,10,100,8,10,7,10
E01003258,9,5,10,100,8,10,7,10
E01003259,5,6,10,100,7,10,6,10
E01003260,11,2,10,100,9,10,8,10
E01003261,10,4,10,100,8,10,7,10
E01003262,10,3,10,100,8,10,7,10
E01003263,4,8,10,100,6,10,7,10
E01003264,5,5,10,100,7,10,7,10
E01003265,5,7,10,100,7,10,7,10
E01003266,7,3,10,100,8,10,8,10
E01003267,9,4,10,100,8,10,8,10
E01003268,7,7,10,100,7,10,8,10
E01003269,7,3,10,100,8,10,7,10
E01003270,6,4,10,100,7,10,6,10
E01003271,5,4,10,100,7,10,6,10
E01003272,3,10,10,100,6,10,6,10
E01003273,6,10,10,100,7,10,6,10
E01003274,9,8,10,100,8,10,7,10
E01003275,12,3,10,100,9,10,8,10
E01003276,7,8,10,100,8,10,7,10
E01003277,5,10,10,100,7,10,7,10
E01003278,3,10,10,100,6,10,6,10
E01003279,8,10,10,100,8,10,7,10
E01003280,4,8,10,100,7,10,7,10
E01003281,6,5,10,100,7,10,7,10
E01003282,5,9,10,100,7,10,6,10
E01003283,5,9,10,100,7,10,6,10
E01003284,5,7,10,100,7,10,6,10
E01003285,3,9,10,100,6,10,6,10
E01003286,4,9,10,100,7,10,6,10
E01003287,2,9,10,100,6,10,6,10
E01003288,4,10,10,100,7,10,7,10
E01003290,7,8,10,100,7,10,6,10
E01003291,5,9,10,100,6,10,7,10
E01003292,3,8,10,100,6,10,6,10
E01003293,4,8,10,100,6,10,6,10
E01003295,7,4,10,100,7,10,7,10
E01003296,5,9,10,100,7,10,7,10
E01003297,11,5,10,100,9,10,8,10
E01003298,11,6,10,100,9,10,8,10
E01003299,3,10,10,100,6,10,6,10
E01003300,8,8,10,100,8,10,7,10
E01003301,7,8,10,100,8,10,8,10
E01003302,8,7,10,100,8,10,7,10
E01003303,4,10,10,100,6,10,7,10
E01003304,4,10,10,100,7,10,7,10
E01003305,5,9,10,100,7,10,7,10
E01003307,8,3,10,100,8,10,7,10
E01003308,7,4,10,100,7,10,7,10
E01003309,10,6,10,100,8,10,8,10
E01003310,7,7,10,100,7,10,7,10
E01003311,6,5,10,100,7,10,7,10
E01003312,10,7,10,100,8,10,8,10
E01003313,10,5,10,100,8,10,8,10
E01003314,7,4,10,100,7,10,7,10
E01003315,4,6,10,100,6,10,6,10
E01003316,6,4,10,100,7,10,7,10
E01003317,13,6,10,77,10,10,9,10
E01003318,7,9,10,100,8,10,8,10
E01003319,3,10,10,100,6,10,7,10
E01003320,4,8,10,100,6,10,6,10
E01003321,10,7,10,100,9,10,8,10
E01003322,4,8,10,100,6,10,6,10
E01003323,4,9,10,100,7,10,6,10
E01003324,3,9,10,100,6,10,6,10
E01003325,4,10,10,100,6,10,6,10
E01003326,6,10,10,100,7,10,7,10
E01003327,4,7,10,100,7,10,6,10
E01003328,7,8,10,100,7,10,7,10
E01003329,5,6,10,100,7,10,6,10
E01003330,4,2,10,100,7,10,7,10
E01003331,6,7,10,100,7,10,7,10
E01003332,7,8,10,100,8,10,7,10
E01003333,6,8,10,100,7,10,6,10
E01003334,3,10,10,100,6,10,6,10
E01003335,6,6,10,100,7,10,7,10
E01003336,3,10,10,100,6,10,6,10
E01003337,3,10,10,100,6,10,6,10
E01003338,3,10,10,100,6,10,6,10
E01003339,3,10,10,100,6,10,6,10
E01003340,5,10,10,100,7,10,7,10
E01003341,7,10,10,100,7,10,7,10
E01003342,5,10,10,100,7,10,6,10
E01003343,5,10,10,100,7,10,6,10
E01003344,4,10,10,100,6,10,7,10
E01003345,3,10,10,100,6,10,6,10
E01003346,5,3,10,100,7,10,7,10
E01003347,7,3,10,100,7,10,7,10
E01003348,7,8,10,100,8,10,8,10
E01003349,7,4,10,100,7,10,7,10
E01003350,10,3,10,100,9,10,8,10
E01003351,5,3,10,100,7,10,7,10
E01003352,3,10,10,100,6,10,6,10
E01003353,7,8,10,100,8,10,7,10
E01003354,11,2,10,85,9,10,8,10
E01003355,3,10,10,100,6,10,6,10
E01003356,8,10,10,100,7,10,7,10
E01003357,2,10,10,100,6,10,6,10
E01003358,5,10,10,100,7,10,7,10
E01003359,5,10,10,100,7,10,7,10
E01003360,3,10,10,100,6,10,6,10
E01003361,5,7,10,100,7,10,6,10
E01003362,10,3,10,100,9,10,8,10
E01003363,11,3,10,100,9,10,8,10
E01003364,10,2,10,100,9,10,9,10
E01003365,7,6,10,100,8,10,7,10
E01003366,5,7,10,100,7,10,7,10
E01003367,6,8,10,100,7,10,7,10
E01003368,6,7,10,100,7,10,7,10
E01003369,5,9,10,100,7,10,6,10
E01003370,3,10,10,100,6,10,6,10
E01003371,4,10,10,100,6,10,6,10
E01003372,2,9,10,100,6,10,6,10
E01003373,4,7,10,100,6,10,6,10
E01003374,4,9,10,100,7,10,7,10
E01003375,6,5,10,100,7,10,7,10
E01003376,10,4,10,100,9,10,7,10
E01003377,8,5,10,100,8,10,7,10
E01003378,6,8,10,100,7,10,6,10
