LSOA11CD,"(0, '15,069 < 30,138 ft2 (1,400 < 2,800 m2)')","(0, '3,013 < 15,069 ft2 (280 < 1,400 m2)')","(0, '30,138 ft2 > (2,800 m2)')","(0, '< 3,013 ft2 (280m2)')",FoodPTt,FoodPT15n,FoodPT30n,FoodPT15pct,FoodCyct,FoodCyc15n,FoodCart,FoodCar15n,PointsDens,0-18,19-34,35-49,50-64,65+,Cars: No cars or vans in household; measures: Value,Cars: 1 car or van in household; measures: Value,Cars: 2 cars or vans in household; measures: Value,Cars: 3 cars or vans in household; measures: Value,Cars: 4 or more cars or vans in household; measures: Value,WA_HubDist,WA_NUMPOINTS(500m),WA_NUMPOINTS(1km),WA_NUMPOINTS(2km),pop_den,employee/pop
E01004390,0,0,0,0,7,4,10,100,7,10,8,10,0,0.228954082,0.141581633,0.193877551,0.266581633,0.169005102,0.309815951,0.452453988,0.182515337,0.038343558,0.016871166,396.228,1,1,6,48.4399135,0.181760204
E01004391,0,0,0,0,5,9,10,100,6,10,6,10,0,0.209638554,0.164819277,0.321445783,0.221204819,0.082891566,0.529550827,0.401891253,0.059101655,0.009456265,0,465.478,4,8,22,27.98004315,0.155180723
E01004392,0.333333333,0.666666667,0,0,4,9,10,100,7,10,7,10,1.409,0.200236035,0.184893784,0.320220299,0.226199843,0.068450039,0.535836177,0.379977247,0.068259386,0.013651877,0.002275313,229.907,5,10,24,119.3987788,0.486231314
E01004393,0,0,0,1,5,10,10,100,7,10,7,10,0.709,0.156871819,0.330402591,0.241092087,0.175381768,0.096251735,0.530791789,0.381231672,0.056695992,0.03030303,0.000977517,189.286,2,6,21,153.2624113,0.19620546
E01004394,0,0,0,0,3,10,10,100,6,10,6,10,0,0.202745512,0.166314678,0.299894403,0.233896515,0.097148891,0.572580645,0.349462366,0.067204301,0.009408602,0.001344086,256.755,3,9,23,158.361204,0.126715945
E01004395,0,0,0,0,3,6,10,100,6,10,6,10,0,0.237298637,0.127633209,0.307311029,0.223048327,0.104708798,0.421238938,0.463716814,0.092035398,0.017699115,0.005309735,521.973,0,6,22,10.76789646,0.273853779
E01004396,0,0,0,0,5,10,10,100,7,10,7,10,0,0.263075314,0.146443515,0.293933054,0.197698745,0.098849372,0.442040185,0.462132921,0.083462133,0.010819165,0.001545595,294.774,1,8,22,171.7879605,0.287656904
E01004397,0.333333333,0.333333333,0,0.333333333,5,9,10,100,8,10,7,10,1.272,0.193274205,0.17405765,0.352549889,0.20436068,0.075757576,0.583038869,0.340400471,0.057714959,0.018845701,0,246.347,4,11,24,114.7096227,0.668144863
E01004398,0,0,0,0,9,4,10,100,8,9,7,10,0,0.23023023,0.194694695,0.216716717,0.256256256,0.102102102,0.402061856,0.450662739,0.119293078,0.023564065,0.004418262,393.091,1,2,13,46.47592463,0.166166166
E01004399,0,0,0,0,7,5,10,100,8,10,7,10,0,0.277562327,0.19501385,0.203878116,0.233795014,0.089750693,0.383838384,0.478114478,0.111111111,0.021885522,0.005050505,496.846,0,4,9,22.79040404,0.128531856
E01004400,0,0,0,1,3,5,10,100,6,10,6,10,0.579,0.245785753,0.164219685,0.263730288,0.238716694,0.08754758,0.391575663,0.475819033,0.113884555,0.010920437,0.007800312,150.49,1,2,17,106.5469293,0.208265362
E01004401,0,0,0,0,4,4,10,100,6,10,7,10,0,0.229474548,0.180623974,0.316502463,0.209770115,0.0636289,0.438356164,0.455790785,0.093399751,0.00747198,0.00498132,339.904,1,3,20,22.11529732,0.909688013
E01004402,0,0,0,0,5,6,10,100,7,10,7,10,0,0.238527215,0.151013874,0.24226254,0.252934899,0.115261473,0.440422323,0.44494721,0.098039216,0.013574661,0.003016591,283.44,1,4,18,98.89182058,0.111526147
E01004403,0,0,0,1,3,5,10,100,6,10,6,10,0.262,0.279866332,0.16374269,0.281537176,0.214285714,0.060568087,0.365448505,0.476744186,0.132890365,0.019933555,0.004983389,206.05,1,3,18,62.60460251,0.276524645
E01004404,0,0,0,0,5,6,10,100,7,10,7,10,0,0.284283981,0.159890777,0.322512136,0.194478155,0.038834951,0.526077098,0.402494331,0.062358277,0.005668934,0.003401361,509.839,0,3,22,213.3333333,0.15473301
E01004405,0,0,0,1,5,9,10,100,7,10,6,10,0.822,0.230545877,0.172473868,0.301393728,0.206155633,0.089430894,0.501766784,0.372791519,0.09540636,0.017667845,0.012367491,392.677,5,8,26,141.4954807,0.150406504
E01004406,0,0,0,1,3,9,10,100,6,10,6,10,0.736,0.205450734,0.158805031,0.36163522,0.209643606,0.064465409,0.55129959,0.387140903,0.053351573,0.006839945,0.001367989,94.389,2,11,25,140.5007364,0.280922432
E01004407,0,0,0,0,4,8,10,100,7,10,6,10,0,0.278568348,0.276412247,0.239758517,0.148339802,0.056921087,0.612576065,0.330628803,0.054766734,0,0.002028398,376.429,4,6,21,254.2763158,0.144458818
E01004408,0,0,0,0,4,9,10,100,7,10,6,10,0,0.209547427,0.169249845,0.300681959,0.234965902,0.085554867,0.486686391,0.439349112,0.062130178,0.01035503,0.00147929,173.561,1,8,23,137.1598639,0.165530068
E01004409,0,0,0,0,6,9,10,100,7,10,8,10,0,0.183056872,0.161729858,0.323459716,0.206161137,0.125592417,0.551336146,0.382559775,0.05907173,0.005625879,0.00140647,349.654,4,9,24,107.9283887,0.478672986
E01004410,0,0,0,0,5,9,10,100,7,10,7,10,0,0.218408736,0.135725429,0.29225169,0.216848674,0.136765471,0.618544601,0.3157277,0.057511737,0.005868545,0.002347418,423.492,1,10,22,96.92540323,0.278211128
E01004411,0,0,0,0,5,10,10,100,7,10,7,10,0,0.163898117,0.218715393,0.331118494,0.211517165,0.074750831,0.520061728,0.412037037,0.055555556,0.007716049,0.00462963,189.922,4,10,24,145.6451613,0.511627907
E01004412,0,0,0,1,3,8,10,100,6,10,6,10,0.657,0.184782609,0.159038902,0.31006865,0.249427918,0.096681922,0.462162162,0.455405405,0.067567568,0.013513514,0.001351351,167.934,3,9,23,114.9243918,0.184210526
E01004413,0,0,0,0,7,9,10,100,8,10,7,10,0,0.17818643,0.130627774,0.1934052,0.292961319,0.204819277,0.353284672,0.426277372,0.167883212,0.03649635,0.016058394,561.631,0,1,9,48.02070646,0.315789474
E01004414,0,1,0,0,5,7,10,100,7,10,7,10,0.344,0.218120805,0.151565996,0.203579418,0.261744966,0.164988814,0.282926829,0.422764228,0.234146341,0.035772358,0.024390244,249.284,3,3,10,61.59145711,0.30704698
E01004415,0,0,0,0,6,7,10,100,7,10,7,10,0,0.214374226,0.154275093,0.196406444,0.262701363,0.172242875,0.23670669,0.452830189,0.238421955,0.04974271,0.022298456,619.538,0,3,11,61.98156682,0.120198265
E01004416,0,0,0,0,9,6,10,100,8,10,8,10,0,0.233606557,0.135831382,0.178571429,0.288641686,0.163348946,0.221518987,0.424050633,0.256329114,0.071202532,0.026898734,562.917,0,3,9,36.21713316,0.231850117
E01004417,0,0,0,0,6,8,10,100,7,10,7,10,0,0.186421814,0.136338342,0.227601558,0.252643294,0.196994992,0.316923077,0.387692308,0.198461538,0.069230769,0.027692308,368.779,3,4,9,65.0615496,0.287145242
E01004418,0,0,0,0,5,7,10,100,7,10,7,10,0,0.223631124,0.151585014,0.205763689,0.25129683,0.167723343,0.243451464,0.48844376,0.212634823,0.038520801,0.016949153,723.512,0,6,9,95.69773855,0.119308357
E01004419,0,0,0,0,8,7,10,100,8,10,8,10,0,0.261678543,0.143705463,0.294536817,0.206650831,0.093428345,0.25588697,0.502354788,0.185243328,0.040816327,0.015698587,600.65,0,3,13,97.00460829,0.119556611
E01004420,0.5,0.5,0,0,4,10,10,100,6,10,6,10,1.18,0.190938511,0.198797966,0.264447527,0.263522885,0.082293111,0.516455696,0.365822785,0.097468354,0.015189873,0.005063291,222.858,4,7,23,127.6106195,0.346740638
E01004421,0,0,0,0,4,8,10,100,6,10,6,10,0,0.230903536,0.171977302,0.219118289,0.208206024,0.169794849,0.370860927,0.448675497,0.147350993,0.028145695,0.004966887,166.22,1,7,21,181.6812054,0.086861632
E01004422,0,0,0,1,5,4,10,100,7,10,7,10,0.075,0.223003516,0.162230035,0.26469111,0.23656454,0.113510799,0.382003396,0.431239389,0.154499151,0.025466893,0.006791171,185.911,2,4,18,14.88264315,1.268206931
E01004423,0,0,0,0,5,9,10,100,7,10,7,10,0,0.225035834,0.174390827,0.286669852,0.182035356,0.131868132,0.548063128,0.344332855,0.093256815,0.011477762,0.00286944,274.81,3,6,24,164.4147683,0.157190635
E01004424,0,0,0,1,4,7,10,100,7,10,6,10,0.463,0.226172076,0.197836167,0.272539928,0.221020093,0.082431736,0.511961722,0.405103668,0.070175439,0.009569378,0.003189793,362.474,2,4,20,89.86111111,0.512107161
E01004425,1,0,0,0,6,8,10,100,7,10,7,10,0.751,0.25,0.149805447,0.329766537,0.224708171,0.045719844,0.531839623,0.399764151,0.060141509,0.005896226,0.002358491,193.504,2,4,21,154.3543544,0.257782101
E01004426,0,0,0,0,7,8,10,100,7,10,7,10,0,0.208379888,0.181564246,0.269832402,0.223463687,0.116759777,0.425423729,0.454237288,0.098305085,0.018644068,0.003389831,335.218,1,6,21,144.5880452,0.118994413
E01004427,0,0,0,0,4,6,10,100,6,10,6,10,0,0.262417994,0.127460169,0.355670103,0.208997188,0.045454545,0.539906103,0.396713615,0.052816901,0.005868545,0.004694836,209.695,2,4,20,51.83385961,0.31443299
E01004428,0,0,0,0,10,5,10,100,8,10,8,10,0,0.267321867,0.193120393,0.211302211,0.261916462,0.066339066,0.511485452,0.402756508,0.075038285,0.009188361,0.001531394,573.332,0,4,14,126.4760721,0.126289926
E01004429,0,0,0,0,5,5,10,100,7,10,7,10,0,0.22027972,0.19030969,0.317182817,0.201798202,0.07042957,0.548238897,0.378254211,0.065849923,0.006125574,0.001531394,218.204,2,4,16,37.65989466,0.524975025
E01004430,0,0,0.333333333,0.666666667,4,7,10,100,6,10,7,10,0.581,0.156224237,0.22506183,0.36067601,0.174361088,0.083676834,0.564691657,0.349455865,0.066505441,0.014510278,0.004836759,160.649,3,3,19,47.00639411,0.709810387
E01004432,0,0,0,0,5,9,10,100,7,10,7,10,0,0.241610738,0.151781105,0.320598864,0.195147135,0.090862158,0.475460123,0.40797546,0.105828221,0.009202454,0.001533742,264.538,1,5,24,103.4169781,0.197212184
E01004434,0,0,0,0,8,7,10,100,8,10,8,10,0,0.242141454,0.190569745,0.242632613,0.233300589,0.091355599,0.495251018,0.363636364,0.119402985,0.020352782,0.001356852,595.748,0,7,23,63.24945635,0.487721022
E01004435,0,0,0,0,5,7,10,100,7,10,6,10,0,0.256010122,0.202867988,0.256853648,0.205398566,0.078869675,0.524699599,0.355140187,0.096128171,0.014686248,0.009345794,386.086,1,5,17,151.8898142,0.16195698
E01004436,0,0,1,0,7,6,10,100,8,10,7,10,0.431,0.176409726,0.19813761,0.317123642,0.204345577,0.103983445,0.44137931,0.375862069,0.134482759,0.034482759,0.013793103,251.108,1,4,17,83.35489435,0.36057941
E01004437,0,0,0,0,7,8,10,100,7,10,7,10,0,0.180700095,0.197729423,0.338694418,0.203405866,0.079470199,0.492125984,0.388451444,0.089238845,0.022309711,0.007874016,727.665,0,5,19,139.5379538,0.153736991
E01004438,0,0,0,1,3,9,10,100,6,10,7,10,0.387,0.150607639,0.226128472,0.3359375,0.210503472,0.076822917,0.498704663,0.400259067,0.079015544,0.019430052,0.002590674,320.303,3,4,15,89.12959381,0.711371528
E01004439,0,0,0,0,7,8,10,100,7,10,7,10,0,0.203905801,0.213670304,0.278575531,0.201608271,0.102240092,0.436187399,0.453957997,0.08723748,0.022617124,0,494.401,0,6,15,116.3770053,0.268811028
E01004440,0,1,0,0,3,10,10,100,6,10,6,10,0.423,0.184680851,0.18212766,0.38212766,0.177446809,0.073617021,0.486146096,0.411838791,0.088161209,0.010075567,0.003778338,226.84,2,4,17,99.36575053,0.416595745
E01004441,0,0,0,0,5,7,10,100,7,10,7,10,0,0.173659674,0.142191142,0.343822844,0.227272727,0.113053613,0.388976378,0.445669291,0.133858268,0.02992126,0.001574803,328.913,2,4,12,131.092437,0.159090909
E01004442,0,0,0,0,7,5,10,100,9,10,8,10,0,0.164170826,0.233499723,0.28452579,0.233499723,0.084303938,0.417664671,0.45508982,0.098802395,0.025449102,0.002994012,483.011,3,4,18,119.1672174,0.206322795
E01004443,0,0,0,0,7,8,10,100,7,10,7,10,0,0.232826429,0.191924489,0.289984268,0.188778186,0.096486628,0.465870307,0.411262799,0.104095563,0.017064846,0.001706485,291.219,5,12,24,148.4046693,0.234923964
E01004444,0,0,0,1,5,9,10,100,7,10,7,10,0.504,0.213937804,0.203446984,0.272386662,0.225177969,0.085050581,0.596273292,0.3436853,0.054865424,0.00310559,0.002070393,334.406,5,10,22,134.5940494,0.320719371
E01004445,0,0,0,0,7,10,10,100,7,10,7,10,0,0.203693018,0.186381997,0.292556261,0.219849971,0.097518754,0.474358974,0.413461538,0.099358974,0.011217949,0.001602564,478.783,3,13,24,101.8812463,0.206578188
E01004446,0,0,0,0,5,7,10,100,7,10,6,10,0,0.25,0.154440154,0.283301158,0.211389961,0.100868726,0.444608567,0.454948301,0.082717873,0.014771049,0.00295421,250.899,4,6,19,167.2316384,0.161679537
E01004447,0,0,0,0,9,8,10,100,8,10,7,10,0,0.208803006,0.160493827,0.294149222,0.247987118,0.088566828,0.43797856,0.436447167,0.094946401,0.030627871,0,236.935,1,13,25,145.0934579,0.172839506
E01004448,0,0,0,1,5,5,10,100,7,10,6,10,0.191,0.25464191,0.15596817,0.30132626,0.221750663,0.066312997,0.44400527,0.462450593,0.084321476,0.006587615,0.002635046,134.814,1,9,21,36.09728074,0.211671088
E01004449,0,0,0,0,6,7,10,100,8,10,8,10,0,0.258306538,0.192926045,0.20471597,0.223472669,0.120578778,0.482470785,0.422370618,0.088480801,0.005008347,0.001669449,353.369,2,12,21,102.2465753,0.210610932
E01004450,0,0,0,0,8,6,10,100,8,10,8,10,0,0.216975493,0.160789002,0.178123132,0.26180514,0.182307233,0.158677686,0.446280992,0.294214876,0.076033058,0.024793388,463.151,1,3,7,56.27312479,0.103407053
E01004451,0,0,0,0,7,6,10,100,8,10,8,10,0,0.199893955,0.164369035,0.192470838,0.276246023,0.167020148,0.196567863,0.410296412,0.271450858,0.092043682,0.029641186,461.736,2,3,9,95.59047136,0.11028632
E01004452,0.5,0,0,0.5,4,8,10,100,7,10,6,10,0.868,0.201998948,0.146238822,0.244608101,0.233035245,0.174118885,0.341040462,0.447976879,0.161849711,0.041907514,0.007225434,99.494,3,4,9,82.54450716,0.463440295
E01004453,0,0,0,0,8,6,10,100,8,10,7,10,0,0.234659091,0.177272727,0.228409091,0.236931818,0.122727273,0.256838906,0.439209726,0.240121581,0.053191489,0.010638298,513.381,0,5,10,51.52224824,0.303409091
E01004454,0,0,0,0,7,8,10,100,7,10,7,10,0,0.243215566,0.155145929,0.215565796,0.254480287,0.131592422,0.2953125,0.4421875,0.1921875,0.0484375,0.021875,525.201,2,6,9,103.3333333,0.091653866
E01004455,0,0,1,0,5,8,10,100,7,10,6,10,0.418,0.238866397,0.165413534,0.223250434,0.246963563,0.125506073,0.347426471,0.452205882,0.150735294,0.038602941,0.011029412,212.177,1,6,10,36.14130435,0.731636784
E01004456,0,0,1,0,10,3,10,100,8,10,8,10,0.405,0.230676329,0.211352657,0.15942029,0.260869565,0.137681159,0.426716141,0.423005566,0.115027829,0.029684601,0.005565863,336.25,2,4,10,67.07168894,0.289251208
E01004457,0,0,0,0,4,6,10,100,6,10,7,10,0,0.21112311,0.146328294,0.348272138,0.216522678,0.07775378,0.479674797,0.443089431,0.066395664,0.006775068,0.004065041,758.221,0,7,22,151.3071895,0.278617711
E01004458,0,0,0,0,3,9,10,100,6,10,8,10,0,0.230769231,0.147966683,0.294463498,0.230769231,0.096031357,0.508076358,0.402349486,0.07195301,0.013215859,0.004405286,508.857,0,9,19,157.2419106,0.220480157
E01004459,0,0,0,0,6,6,10,100,7,10,7,10,0,0.289994008,0.18873577,0.191731576,0.250449371,0.079089275,0.525233645,0.38317757,0.076635514,0.014953271,0,745.936,0,4,21,150.3603604,0.073696824
E01004460,0,0,0,0,6,6,10,100,7,10,7,10,0,0.202025586,0.175906183,0.304904051,0.247334755,0.069829424,0.430700447,0.459016393,0.09538003,0.011922504,0.002980626,216.438,1,5,23,133.7134711,0.197761194
E01004461,0,1,0,0,4,9,10,100,7,10,7,10,0.461,0.191940615,0.224107458,0.309650053,0.183457052,0.090844821,0.48488665,0.410579345,0.091939547,0.010075567,0.002518892,182.419,2,7,19,130.428769,0.370802404
E01004462,0,0,0,0,7,7,10,100,8,10,8,10,0,0.214355949,0.16273353,0.318584071,0.227138643,0.077187807,0.472613459,0.424100156,0.081377152,0.015649452,0.006259781,495.375,1,10,23,151.2267658,0.343166175
E01004463,0,0,0,0,5,5,10,100,7,10,7,10,0,0.228460794,0.142303969,0.353339787,0.219264279,0.056631171,0.509933775,0.424944812,0.055187638,0.009933775,0,676.53,0,3,20,143.8718663,0.157792836
E01004464,0,0,0,1,5,8,10,100,7,10,7,10,0.875,0.303278689,0.156368222,0.276166456,0.19482976,0.069356873,0.573872473,0.362363919,0.055987558,0.00777605,0,168.353,1,6,19,138.7576553,0.34110971
E01004465,0,0,0,0,7,9,10,100,7,10,7,10,0,0.246451613,0.134193548,0.273548387,0.238709677,0.107096774,0.349907919,0.451197053,0.169429098,0.027624309,0.001841621,394.916,1,6,20,134.7826087,0.103870968
E01004466,0,0,0,0,4,10,10,100,6,10,7,10,0,0.223990208,0.139534884,0.295593635,0.240514076,0.100367197,0.362068966,0.510971787,0.112852665,0.010971787,0.003134796,271.811,2,8,22,110.6296547,0.327417381
E01004467,0,0,0,0,5,9,10,100,7,10,6,10,0,0.260742595,0.16478932,0.293283271,0.201919065,0.079265749,0.540295119,0.373439274,0.072644722,0.011350738,0.002270148,539.695,0,5,20,121.6751269,0.360867751
E01004468,0,0,0,0,8,4,10,83,9,10,8,10,0,0.21024735,0.126619552,0.27385159,0.262073027,0.127208481,0.228310502,0.519025875,0.200913242,0.04109589,0.01065449,537.862,0,3,20,21.75249808,0.365724382
E01004469,0,0,0,0,8,5,10,100,7,10,7,10,0,0.258028169,0.18028169,0.255211268,0.218591549,0.087887324,0.524720893,0.362041467,0.086124402,0.022328549,0.004784689,433.878,1,3,16,84.52380952,0.095774648
E01004470,0,0,0,1,2,6,10,100,6,10,6,10,0.692,0.222071767,0.155721056,0.296547055,0.223425863,0.102234259,0.486710963,0.42358804,0.074750831,0.009966777,0.004983389,177.616,3,5,16,102.2145329,0.570751523
E01004471,0,0,0,0,4,6,10,100,6,10,6,10,0,0.261662198,0.15924933,0.256300268,0.228418231,0.094369973,0.479041916,0.407185629,0.100299401,0.010479042,0.002994012,230.019,3,3,18,137.943787,0.195174263
E01004472,0,1,0,0,4,10,10,100,7,10,7,10,0.763,0.150107991,0.240280778,0.333693305,0.190064795,0.085853132,0.378706199,0.489218329,0.114555256,0.009433962,0.008086253,261.572,5,11,34,141.3740458,0.167386609
E01004473,0,0,0,0,4,10,10,100,7,10,6,10,0,0.156473829,0.241873278,0.358677686,0.149862259,0.093112948,0.443699732,0.466487936,0.080428954,0.009383378,0,217.238,3,11,32,166.8198529,0.138292011
E01004474,0.666666667,0.333333333,0,0,2,10,10,100,6,10,6,10,2.03,0.131997946,0.306625578,0.398048279,0.117103236,0.046224961,0.59912854,0.351851852,0.04248366,0.003267974,0.003267974,87.077,5,11,30,131.7320704,0.882896764
E01004475,0,0,0,0,6,9,10,100,7,10,7,10,0,0.164761264,0.245460659,0.330867518,0.168796234,0.090114324,0.474276527,0.437299035,0.077170418,0.009646302,0.001607717,331.785,4,8,29,141.7540515,0.167451244
E01004476,0,0.5,0,0.5,2,10,10,100,6,10,6,10,1.04,0.102628918,0.321031345,0.354903943,0.150151668,0.071284125,0.576456311,0.372572816,0.046116505,0.002427184,0.002427184,119.61,5,11,38,102.8601144,0.412032356
E01004477,0,0,0,0,5,9,10,100,7,10,7,10,0,0.218676123,0.177895981,0.255910165,0.225177305,0.122340426,0.21416804,0.545304778,0.179571664,0.05107084,0.009884679,270.855,1,7,35,82.375852,0.18144208
E01004478,0,0,0,0,4,8,10,100,6,10,6,10,0,0.279786603,0.12388856,0.272080616,0.245998814,0.078245406,0.208178439,0.581784387,0.176579926,0.024163569,0.00929368,463.582,1,7,36,178.7076271,0.10017783
E01004479,0,0,0,0,9,9,10,100,8,10,7,10,0,0.213644524,0.204667864,0.23818073,0.242369838,0.101137044,0.313213703,0.414355628,0.210440457,0.052202284,0.009787928,488.861,1,10,35,115.8004158,0.192698983
E01004480,0,0,0,0,4,10,10,100,6,10,7,10,0,0.143485432,0.33479934,0.344145135,0.105002749,0.072567345,0.423303835,0.489675516,0.078171091,0.007374631,0.001474926,301.374,4,11,39,230.5449937,0.123694338
E01004481,0,0.5,0,0.5,4,10,10,100,6,10,7,10,1.947,0.128452152,0.297366731,0.360308285,0.147077714,0.066795119,0.488826816,0.427374302,0.078212291,0.005586592,0,124.748,4,9,29,151.6066212,0.252408478
E01004482,0,0,0,0,5,10,10,100,7,10,7,10,0,0.169659443,0.241486068,0.294736842,0.180804954,0.113312693,0.444089457,0.442492013,0.099041534,0.012779553,0.001597444,316.964,2,10,34,136.2869198,0.126934985
E01004483,0,0,0,0,9,5,10,100,8,10,8,10,0,0.154451549,0.246925726,0.372848008,0.168224299,0.057550418,0.415430267,0.494559842,0.087042532,0.001978239,0.00098912,612.493,0,7,36,44.76001761,0.179537629
E01004484,0,0,0,0,5,7,10,100,7,10,8,10,0,0.128078818,0.317382125,0.30401126,0.162561576,0.087966221,0.475460123,0.415644172,0.09202454,0.010736196,0.006134969,575.153,0,9,37,45.7060148,0.159746657
E01004485,0,0,0,1,5,10,10,100,7,10,6,10,1.305,0.154038823,0.26424546,0.266123982,0.197871008,0.117720726,0.468885673,0.416787265,0.099855282,0.013024602,0.001447178,223.031,5,9,38,104.1748206,0.415779587
E01004486,0,0,0,0,9,7,10,100,8,10,7,10,0,0.139817629,0.28343465,0.303951368,0.170972644,0.101823708,0.516581633,0.391581633,0.082908163,0.005102041,0.003826531,878.124,0,7,40,48.81305638,0.13449848
E01004487,0,0,0,0,6,10,10,100,7,10,6,10,0,0.142567568,0.233108108,0.308108108,0.227702703,0.088513514,0.517482517,0.360839161,0.099300699,0.012587413,0.00979021,555.141,1,9,40,140.1515152,0.141891892
E01004488,0,0,0,0,5,10,10,100,7,10,7,10,0,0.212207239,0.219304471,0.236337828,0.256210078,0.075940383,0.432,0.4208,0.1184,0.0208,0.008,221.311,4,10,34,131.0697674,0.144783534
E01004489,0,0,0,0,7,9,10,100,7,10,7,10,0,0.240343348,0.180972818,0.237482117,0.25751073,0.083690987,0.470588235,0.369281046,0.135620915,0.024509804,0,268.529,3,9,38,77.15231788,0.120171674
E01004490,0,0,0,0,3,7,10,100,6,10,6,10,0,0.245054244,0.153158902,0.352903638,0.156987875,0.091895341,0.270358306,0.558631922,0.14495114,0.021172638,0.004885993,343.921,1,8,29,123.4830575,0.211869815
E01004491,0,0,0,1,3,6,10,100,6,10,6,10,0.581,0.14295302,0.35704698,0.311409396,0.143624161,0.044966443,0.571575695,0.372811535,0.049433574,0.006179197,0,95.134,1,5,32,173.0545877,0.062416107
E01004492,0,0,0,1,3,9,10,100,6,10,6,10,0.362,0.187799043,0.175837321,0.355263158,0.212320574,0.068779904,0.427419355,0.490591398,0.068548387,0.012096774,0.001344086,133.17,3,8,32,60.49204052,0.690191388
E01004493,0,0,0,0,4,9,10,100,6,10,6,10,0,0.189298334,0.158505805,0.367995962,0.192831903,0.091367996,0.383561644,0.495641345,0.108343711,0.0124533,0,83.706,2,8,27,142.0071685,0.5113579
E01004494,0,0,0,1,2,10,10,100,6,10,6,10,1.654,0.175263775,0.197538101,0.35873388,0.169988277,0.098475967,0.481627297,0.43832021,0.070866142,0.009186352,0,64.184,2,11,30,141.108354,0.548651817
E01004495,0,0,0,0,5,10,10,100,7,10,6,10,0,0.168918919,0.229054054,0.325675676,0.183783784,0.092567568,0.445506692,0.478011472,0.068833652,0.007648184,0,379.918,3,7,25,125.6366723,0.379054054
E01004496,0,0,0,1,3,10,10,100,6,10,6,10,1.131,0.124236253,0.24389002,0.42413442,0.144602851,0.063136456,0.444794953,0.477392219,0.068349106,0.007360673,0.002103049,36.667,2,7,25,111.0859729,0.566191446
E01004497,0,0,0,0,6,6,10,100,7,10,7,10,0,0.262203626,0.134588563,0.293584379,0.214783821,0.094839609,0.282809612,0.565619224,0.134935305,0.014787431,0.001848429,414.229,1,4,31,85.86826347,0.252440725
