objectid,lsoa11cd,lsoa11nm,Borough,All Ages,HubName,HubDist,NUMPOINTS(,NUMPOINT_1,NUMPOINT_2
21921,E01002537,Hillingdon 009E,Hillingdon,2315 ,1010005832,206.853041,1,2,10
21922,E01002534,Hillingdon 005B,Hillingdon,1448 ,1010005832,794.1559437,0,6,10
21923,E01002535,Hillingdon 007E,Hillingdon,2156 ,1010005031,50.30960815,5,7,14
21924,E01002532,Hillingdon 028E,Hillingdon,4515 ,1010003940,288.6638785,1,2,7
21925,E01002533,Hillingdon 005A,Hillingdon,1436 ,1010001707,935.2922218,0,1,8
21927,E01002530,Hillingdon 029D,Hillingdon,1819 ,1010005840,835.5113842,0,1,6
21929,E01002531,Hillingdon 029E,Hillingdon,1701 ,1010002599,559.1303713,0,5,6
21936,E01002538,Hillingdon 005C,Hillingdon,1594 ,1010001707,341.0854809,1,1,7
21937,E01002539,Hillingdon 005D,Hillingdon,1673 ,1010001707,867.3960325,0,2,11
22253,E01002418,Hillingdon 006A,Hillingdon,1768 ,1010012644,672.4299939,0,3,16
22255,E01002419,Hillingdon 006B,Hillingdon,1583 ,1010012644,424.0694467,1,3,17
22256,E01002498,Hillingdon 033C,Hillingdon,1327 ,1010014864,451.5934711,2,5,8
22613,E01002516,Hillingdon 013E,Hillingdon,1515 ,1010009270,720.2411362,0,1,8
22615,E01002514,Hillingdon 015C,Hillingdon,2208 ,1010006498,414.4999736,2,5,6
22617,E01002515,Hillingdon 015D,Hillingdon,2310 ,1010003313,483.3206107,1,5,8
22619,E01002512,Hillingdon 013C,Hillingdon,1918 ,1010003313,473.9069388,1,5,6
22621,E01002513,Hillingdon 013D,Hillingdon,1363 ,1010009270,392.9151579,1,1,8
22628,E01002511,Hillingdon 017E,Hillingdon,1555 ,1010001805,508.8264445,0,2,8
22642,E01002518,Hillingdon 022C,Hillingdon,1457 ,1010006106,390.0474149,1,2,10
22644,E01002519,Hillingdon 022D,Hillingdon,1538 ,1010006106,215.990155,1,1,7
22668,E01002476,Hillingdon 001C,Hillingdon,1590 ,1010016093,585.3732451,0,2,2
22669,E01002477,Hillingdon 001D,Hillingdon,1391 ,1010006660,552.7815324,0,2,4
22670,E01002474,Hillingdon 002B,Hillingdon,1669 ,1010006660,728.0854225,0,4,5
22671,E01002475,Hillingdon 001B,Hillingdon,1503 ,1010016093,997.3379344,0,1,2
22672,E01002472,Hillingdon 002A,Hillingdon,1731 ,1010016093,289.6308027,2,2,4
22673,E01002473,Hillingdon 001A,Hillingdon,1585 ,1010016093,1301.108723,0,0,2
22675,E01002470,Hillingdon 007D,Hillingdon,1870 ,1010005032,200.083307,2,7,14
22677,E01002471,Hillingdon 008E,Hillingdon,1617 ,1010001213,246.308832,2,5,14
22684,E01002478,Hillingdon 002C,Hillingdon,1663 ,1010006660,351.1371564,2,2,4
22685,E01002479,Hillingdon 004C,Hillingdon,1688 ,1010005989,620.1425647,0,2,7
22772,E01002187,Harrow 009C,Harrow,2008 ,1010007133,792.9045854,0,3,9
22774,E01002186,Harrow 009B,Harrow,1786 ,1010004201,152.79963,1,3,9
22775,E01002185,Harrow 009A,Harrow,1721 ,1010004201,488.0541965,1,3,8
22804,E01002189,Harrow 016B,Harrow,1782 ,1010002993,280.0581036,2,4,11
22806,E01002188,Harrow 016A,Harrow,1583 ,1010001971,506.5188149,0,3,8
22887,E01002207,Harrow 032C,Harrow,1636 ,1010005030,596.4077652,0,3,17
22915,E01002208,Harrow 025A,Harrow,1257 ,1010003555,522.2823719,0,4,14
23006,E01002456,Hillingdon 017C,Hillingdon,1807 ,1010001805,520.1666408,0,2,5
23007,E01002457,Hillingdon 019E,Hillingdon,1682 ,1010009931,349.2289513,2,2,6
23008,E01002454,Hillingdon 014E,Hillingdon,1905 ,1010009270,1052.964408,0,0,4
23009,E01002455,Hillingdon 019D,Hillingdon,1913 ,1010009931,326.6265193,1,3,5
23010,E01002452,Hillingdon 014C,Hillingdon,1519 ,1010009270,329.7099922,1,1,3
23011,E01002453,Hillingdon 014D,Hillingdon,1802 ,1010009270,1019.615623,0,0,4
23013,E01002450,Hillingdon 014A,Hillingdon,1536 ,1010009270,842.9169644,0,1,3
23015,E01002451,Hillingdon 014B,Hillingdon,1496 ,1010009270,518.4918781,0,1,5
23022,E01002458,Hillingdon 011A,Hillingdon,1427 ,1010009267,671.6619394,0,1,3
23023,E01002459,Hillingdon 011B,Hillingdon,1604 ,1010009267,632.8607612,0,2,7
23114,E01033724,Hillingdon 016F,Hillingdon,6522 ,1010010543,330.8850647,1,2,10
23115,E01033725,Hillingdon 015F,Hillingdon,3692 ,1010015458,636.6531072,0,6,8
23262,E01002548,Hillingdon 025A,Hillingdon,1643 ,1010002599,505.1554029,0,4,8
23263,E01002549,Hillingdon 025B,Hillingdon,1797 ,1010009931,1115.794592,0,1,8
23302,E01002436,Hillingdon 004B,Hillingdon,1744 ,1010015810,233.2371485,1,1,15
23304,E01002437,Hillingdon 006E,Hillingdon,1377 ,1010013967,704.1876122,0,4,13
23305,E01002434,Hillingdon 007B,Hillingdon,1309 ,1010012745,616.9348043,0,5,10
23306,E01002435,Hillingdon 007C,Hillingdon,1502 ,1010005032,480.1389773,1,8,13
23307,E01002432,Hillingdon 006D,Hillingdon,1540 ,1010013967,121.8652852,3,4,13
23308,E01002433,Hillingdon 004A,Hillingdon,2459 ,1010015810,275.783983,1,4,15
23310,E01002430,Hillingdon 007A,Hillingdon,1400 ,1010015662,940.934698,0,3,13
23312,E01002431,Hillingdon 006C,Hillingdon,1336 ,1010013967,407.029685,2,3,14
23317,E01002438,Hillingdon 003A,Hillingdon,1426 ,1010009162,1034.336446,0,0,1
23318,E01002439,Hillingdon 003B,Hillingdon,1626 ,1010009162,192.5493595,1,1,1
23810,E01002526,Hillingdon 028C,Hillingdon,2828 ,1010003940,219.2949271,2,2,7
23812,E01002525,Hillingdon 029B,Hillingdon,1788 ,1010005840,492.1198734,1,2,6
23813,E01002523,Hillingdon 016D,Hillingdon,1776 ,1010010543,550.9203296,0,5,7
23815,E01002520,Hillingdon 016B,Hillingdon,1805 ,1010010543,652.1482451,0,4,7
23817,E01002521,Hillingdon 016C,Hillingdon,2083 ,1010010938,173.9272223,4,5,6
23824,E01002528,Hillingdon 028D,Hillingdon,1801 ,1010003940,477.2836959,2,2,6
23825,E01002529,Hillingdon 029C,Hillingdon,2621 ,1010005840,561.1745589,0,5,6
23847,E01002416,Hillingdon 008A,Hillingdon,1740 ,1010002992,797.7974524,0,4,12
23849,E01002417,Hillingdon 008B,Hillingdon,1730 ,1010012644,339.7227296,3,5,14
23851,E01002414,Hillingdon 015A,Hillingdon,3937 ,1010010543,748.8225958,0,1,11
23853,E01002415,Hillingdon 010A,Hillingdon,1648 ,1010013962,500.8215332,0,4,12
23855,E01002412,Hillingdon 017B,Hillingdon,2553 ,1010014150,206.0400079,1,3,10
23857,E01002413,Hillingdon 022B,Hillingdon,1612 ,1010004429,620.4740778,0,4,7
23861,E01002410,Hillingdon 017A,Hillingdon,1883 ,1010001805,234.1299607,2,3,4
23865,E01002411,Hillingdon 022A,Hillingdon,1934 ,1010006106,428.9162463,1,1,8
24068,E01002152,Harrow 006E,Harrow,1609 ,1010005034,545.5527748,0,1,6
24178,E01002527,Hillingdon 031D,Hillingdon,1764 ,1010002599,1268.845488,0,1,7
19614,E01000486,Brent 006D,Brent,1651 ,1010010211,603.2695923,0,2,15
19616,E01000485,Brent 006C,Brent,1389 ,1010010211,889.7224669,0,4,9
19618,E01000484,Brent 006B,Brent,1540 ,1010010910,865.279476,0,3,9
19622,E01000482,Brent 009C,Brent,2954 ,1010000675,292.5286928,1,7,16
19624,E01000481,Brent 009B,Brent,1560 ,1010000675,409.9333025,1,4,17
19626,E01000480,Brent 006A,Brent,1732 ,1010000675,526.0300513,0,2,16
19836,E01002139,Harrow 006A,Harrow,1376 ,1010010892,819.21198,0,4,7
19879,E01002236,Harrow 011E,Harrow,2283 ,1010010891,210.6100914,2,2,17
19880,E01002237,Harrow 024A,Harrow,1778 ,1010002317,224.0645115,2,9,18
19881,E01002234,Harrow 011C,Harrow,1673 ,1010010892,780.4646175,0,5,9
19882,E01002235,Harrow 011D,Harrow,1978 ,1010010891,457.9232549,1,5,8
19883,E01002232,Harrow 011A,Harrow,2067 ,1010010892,421.5693307,2,5,9
19884,E01002233,Harrow 011B,Harrow,2326 ,1010010891,284.0847526,1,5,9
19886,E01002230,Harrow 003D,Harrow,1822 ,1010016535,1161.080736,0,1,9
19888,E01002231,Harrow 013E,Harrow,1957 ,1010010891,769.6064235,0,7,8
19895,E01002238,Harrow 024B,Harrow,1920 ,1010005025,349.6007415,1,4,18
19896,E01002239,Harrow 025C,Harrow,1780 ,1010010894,450.3057628,2,5,14
19899,E01000536,Brent 004A,Brent,1594 ,1010002991,377.2855671,1,2,13
20056,E01002136,Harrow 027B,Harrow,1836 ,1010005026,104.8276137,1,3,18
20057,E01002137,Harrow 029D,Harrow,1799 ,1010014009,843.8587261,0,5,17
20058,E01002134,Harrow 029B,Harrow,1473 ,1010010935,937.4985849,0,2,15
20060,E01002132,Harrow 029A,Harrow,2347 ,1010006657,637.8782473,0,2,18
20061,E01002133,Harrow 027A,Harrow,2181 ,1010006657,180.1959515,1,3,19
20063,E01002130,Harrow 020B,Harrow,2566 ,1010004200,145.9928805,1,7,16
20065,E01002131,Harrow 023D,Harrow,1601 ,1010004200,595.4780096,0,8,15
20072,E01002138,Harrow 027C,Harrow,1522 ,1010005026,201.6628465,2,4,17
20258,E01002226,Harrow 001D,Harrow,2277 ,1010002994,220.6648271,2,2,6
20363,E01000566,Brent 008C,Brent,1507 ,1010005023,517.7861283,0,1,11
20364,E01000567,Brent 016A,Brent,1308 ,1010007594,247.6042741,1,2,5
20365,E01000565,Brent 013B,Brent,1617 ,1010007594,655.1054823,0,1,9
20366,E01000562,Brent 008A,Brent,1452 ,1010007594,653.0698738,0,1,14
20367,E01000563,Brent 008B,Brent,1419 ,1010010708,1046.70672,0,1,11
20370,E01000568,Brent 008D,Brent,2930 ,1010010708,343.144046,3,3,14
20372,E01000569,Brent 008E,Brent,1417 ,1010005023,899.9690414,0,2,11
20430,E01000538,Brent 004B,Brent,1512 ,1010010211,1130.252872,0,0,10
20431,E01000539,Brent 004C,Brent,1580 ,1010010211,770.3509558,0,2,10
20675,E01000125,Barnet 024A,Barnet,3282 ,1010010895,247.0317156,1,5,21
20680,E01002116,Harrow 002C,Harrow,1692 ,1010007135,633.535717,0,6,14
20681,E01002197,Harrow 012B,Harrow,1372 ,1010006404,739.6393406,0,3,10
20682,E01002117,Harrow 002D,Harrow,3029 ,1010010619,211.8867265,1,1,13
20684,E01002114,Harrow 001B,Harrow,2119 ,1010007134,103.8303344,2,2,4
20686,E01002115,Harrow 002B,Harrow,1466 ,1010007134,598.6341436,0,3,11
20688,E01002112,Harrow 001A,Harrow,2007 ,1010005991,378.2250572,1,2,10
20690,E01002113,Harrow 002A,Harrow,1533 ,1010005991,541.67753,0,1,10
20694,E01002110,Harrow 008D,Harrow,1679 ,1010010619,819.4607959,0,3,9
20698,E01002111,Harrow 008E,Harrow,2332 ,1010006404,218.0098385,2,2,11
20711,E01002118,Harrow 002E,Harrow,1889 ,1010007135,334.0555125,1,6,13
20712,E01002199,Harrow 012C,Harrow,1527 ,1010006404,923.3884075,0,3,9
20713,E01002119,Harrow 007A,Harrow,2249 ,1010007135,319.3985139,1,6,15
20714,E01002198,Harrow 010C,Harrow,1927 ,1010005036,284.8554912,1,3,16
20784,E01000227,Barnet 018E,Barnet,1967 ,1010015664,449.8712907,1,5,15
20795,E01002217,Harrow 028D,Harrow,1912 ,1010005988,736.8287848,0,7,15
20799,E01002215,Harrow 031B,Harrow,1634 ,1010005030,536.7624756,0,2,15
20801,E01002212,Harrow 028B,Harrow,1778 ,1010005988,74.51692537,1,4,10
20803,E01002213,Harrow 027D,Harrow,3728 ,1010010890,360.9859407,2,4,16
20810,E01002211,Harrow 028A,Harrow,1415 ,1010005988,344.1733261,1,5,12
20822,E01002218,Harrow 030A,Harrow,1747 ,1010000997,554.252688,2,5,12
20824,E01002219,Harrow 030B,Harrow,1813 ,1010010890,132.2554379,1,5,12
20856,E01000517,Brent 003B,Brent,1442 ,1010000363,329.3082933,2,3,13
20861,E01000594,Brent 001F,Brent,1797 ,1010002460,310.5930182,2,6,13
20863,E01000593,Brent 001E,Brent,2165 ,1010005036,380.8938912,1,5,18
20865,E01000592,Brent 001D,Brent,1546 ,1010010895,584.1162752,0,6,19
20867,E01000591,Brent 003F,Brent,2166 ,1010000363,226.1764498,3,4,12
20869,E01000590,Brent 001C,Brent,1764 ,1010015276,534.6319305,0,5,15
20892,E01000479,Brent 009A,Brent,1637 ,1010001746,612.9338617,0,4,16
20989,E01000613,Brent 013E,Brent,1816 ,1010005023,256.8134505,1,1,14
21165,E01002166,Harrow 017B,Harrow,1675 ,1010005990,703.3936146,0,4,9
21166,E01002167,Harrow 017C,Harrow,1620 ,1010005990,580.8580892,0,2,11
21167,E01002164,Harrow 021D,Harrow,1861 ,1010002317,758.3747042,0,4,13
21168,E01002165,Harrow 017A,Harrow,1814 ,1010010910,353.0342552,2,4,12
21169,E01002162,Harrow 015C,Harrow,1959 ,1010005025,1161.909411,0,2,15
21170,E01002163,Harrow 015D,Harrow,1592 ,1010005025,814.448618,0,2,18
21172,E01002160,Harrow 021B,Harrow,2429 ,1010005025,290.897496,2,6,17
21174,E01002161,Harrow 021C,Harrow,2099 ,1010005027,327.3839439,1,2,19
21181,E01002168,Harrow 017D,Harrow,1604 ,1010005990,508.7337586,0,1,11
21182,E01002169,Harrow 017E,Harrow,1654 ,1010002460,229.6673181,1,6,12
21186,E01000187,Barnet 014B,Barnet,1736 ,1010005035,153.762265,1,2,9
21188,E01000186,Barnet 014A,Barnet,1739 ,1010005035,497.0020653,0,2,9
21202,E01000189,Barnet 014D,Barnet,2235 ,1010005991,255.5626462,1,1,11
21204,E01000188,Barnet 014C,Barnet,1542 ,1010005035,646.8960522,0,2,9
21549,E01002126,Harrow 023A,Harrow,3959 ,1010005024,235.8248841,4,9,15
21550,E01002127,Harrow 023B,Harrow,1730 ,1010016938,376.4485298,1,8,13
21551,E01002124,Harrow 010A,Harrow,1776 ,1010005036,242.5938691,1,4,17
21552,E01002125,Harrow 010B,Harrow,1769 ,1010005036,304.8905512,1,4,19
21553,E01002122,Harrow 007D,Harrow,1776 ,1010010895,399.6183908,1,5,16
21554,E01002123,Harrow 007E,Harrow,1775 ,1010010895,173.365946,1,2,21
21556,E01002120,Harrow 007B,Harrow,1377 ,1010010619,565.9759106,0,3,12
21558,E01002121,Harrow 007C,Harrow,1867 ,1010005036,604.398324,0,5,16
21564,E01002128,Harrow 020A,Harrow,2099 ,1010015844,382.7677793,5,8,16
21565,E01002129,Harrow 023C,Harrow,2931 ,1010001706,143.9326479,6,8,17
21834,E01002147,Harrow 004C,Harrow,1304 ,1010002318,607.8942508,0,2,2
21835,E01002144,Harrow 004A,Harrow,1552 ,1010018685,718.4178542,0,3,6
21836,E01002145,Harrow 005E,Harrow,1648 ,1010018685,639.8562149,0,3,9
21837,E01002142,Harrow 005C,Harrow,1765 ,1010018685,66.64356486,3,3,8
21838,E01002143,Harrow 005D,Harrow,1646 ,1010010892,675.6491462,0,3,8
21840,E01002140,Harrow 005A,Harrow,1742 ,1010010892,382.9573583,3,3,7
21842,E01002141,Harrow 005B,Harrow,1773 ,1010018685,525.9636501,0,3,8
21849,E01002148,Harrow 006B,Harrow,1391 ,1010002318,370.1057184,1,2,5
21895,E01002242,Harrow 024D,Harrow,1832 ,1010005027,762.9960675,0,4,18
21898,E01002240,Harrow 024C,Harrow,1752 ,1010002317,474.8582964,1,7,18
21900,E01002241,Harrow 025D,Harrow,1820 ,1010005026,563.4523496,0,5,18
21915,E01000543,Brent 003E,Brent,1497 ,1010010910,336.9969339,2,4,9
21916,E01000540,Brent 004D,Brent,1401 ,1010002991,654.0960422,0,2,9
21917,E01000541,Brent 004E,Brent,1367 ,1010002991,881.0924062,0,1,12
22585,E01002227,Harrow 003A,Harrow,1847 ,1010018685,1233.981931,0,0,7
22587,E01002225,Harrow 001C,Harrow,1827 ,1010002994,1015.665664,0,0,2
22591,E01002220,Harrow 031C,Harrow,1586 ,1010005988,463.9368687,1,5,14
22598,E01002228,Harrow 003B,Harrow,2256 ,1010002994,727.1411002,0,2,8
22599,E01002229,Harrow 003C,Harrow,1848 ,1010002994,417.1654579,1,2,6
22771,E01002106,Harrow 008A,Harrow,2066 ,1010016535,384.2415791,2,2,10
22773,E01002107,Harrow 012A,Harrow,1775 ,1010010619,818.0938006,0,2,9
22777,E01002184,Harrow 013D,Harrow,1956 ,1010012635,642.2760795,0,4,15
22779,E01002183,Harrow 013C,Harrow,2224 ,1010010891,408.0885333,2,2,14
22781,E01002182,Harrow 020D,Harrow,2124 ,1010004200,241.9691093,1,8,15
22785,E01002181,Harrow 020C,Harrow,1916 ,1010012635,756.4509347,0,5,16
22789,E01002180,Harrow 013B,Harrow,2428 ,1010012635,408.1870939,1,3,19
22803,E01002108,Harrow 008B,Harrow,1759 ,1010006404,422.8388244,2,2,8
22805,E01002109,Harrow 008C,Harrow,1801 ,1010002994,823.8207822,0,3,7
22884,E01002206,Harrow 032B,Harrow,1300 ,1010005028,218.2200856,1,5,14
22889,E01002204,Harrow 032A,Harrow,1856 ,1010005028,174.2981599,1,4,14
22892,E01002202,Harrow 012E,Harrow,2409 ,1010005990,133.0791887,1,3,11
22894,E01002203,Harrow 010E,Harrow,1885 ,1010005990,389.6613651,1,2,13
22898,E01002200,Harrow 010D,Harrow,1729 ,1010005990,427.0564561,1,3,16
22902,E01002201,Harrow 012D,Harrow,1698 ,1010005990,409.8410392,1,1,9
22917,E01002209,Harrow 025B,Harrow,1746 ,1010003555,132.0660692,2,3,17
22949,E01000587,Brent 001A,Brent,1605 ,1010015276,471.8822983,1,6,16
22964,E01000589,Brent 001B,Brent,2182 ,1010000363,578.1020773,1,5,11
23243,E01000230,Barnet 013C,Barnet,1982 ,1010005035,336.4074272,1,4,12
23509,E01033457,Brent 017G,Brent,1691 ,1010005038,278.9653779,4,7,15
23648,E01002176,Harrow 033G,Harrow,1735 ,1010002991,436.8447439,2,2,15
23649,E01002177,Harrow 033H,Harrow,1395 ,1010006404,244.5965634,2,2,12
23650,E01002175,Harrow 033F,Harrow,1448 ,1010002991,977.2313242,0,1,11
23651,E01002172,Harrow 033C,Harrow,1626 ,1010016938,1119.836097,0,2,15
23652,E01002173,Harrow 033D,Harrow,1787 ,1010016938,958.8271285,0,2,14
23654,E01002170,Harrow 033A,Harrow,1307 ,1010005990,955.6873689,0,1,11
23656,E01002171,Harrow 033B,Harrow,1741 ,1010005990,896.3777593,0,2,11
23663,E01002178,Harrow 033I,Harrow,1585 ,1010006404,646.5488592,0,2,12
23664,E01002179,Harrow 013A,Harrow,2733 ,1010012635,100.5135834,2,3,19
23672,E01000195,Barnet 013A,Barnet,1995 ,1010005035,440.6134418,2,2,5
23674,E01000194,Barnet 018C,Barnet,2012 ,1010001440,238.8279183,4,6,16
23676,E01000193,Barnet 018B,Barnet,2106 ,1010011495,335.9439504,4,5,11
23678,E01000192,Barnet 018A,Barnet,2151 ,1010005037,75.99934905,2,6,14
23680,E01000191,Barnet 014F,Barnet,1585 ,1010005037,515.4778804,0,6,10
23682,E01000190,Barnet 014E,Barnet,1715 ,1010005991,592.8831526,0,3,11
23802,E01000577,Brent 007E,Brent,2438 ,1010005023,473.0062397,1,3,13
23803,E01000574,Brent 007C,Brent,1451 ,1010005023,772.2255677,0,3,10
23804,E01000575,Brent 007D,Brent,1984 ,1010005040,352.1013925,2,3,12
23805,E01000572,Brent 007A,Brent,1389 ,1010002991,941.2215159,0,4,8
23806,E01000573,Brent 007B,Brent,1610 ,1010005040,302.1728399,2,2,13
23807,E01000570,Brent 012A,Brent,1681 ,1010005023,469.1646488,1,4,15
23808,E01000571,Brent 012B,Brent,1677 ,1010005039,729.476493,0,8,14
23809,E01000578,Brent 012D,Brent,2173 ,1010005038,663.0006472,1,6,15
24063,E01002156,Harrow 015B,Harrow,1431 ,1010005027,490.3615106,1,1,13
24065,E01002157,Harrow 019C,Harrow,1778 ,1010005027,240.7109293,1,2,13
24066,E01002154,Harrow 015A,Harrow,2300 ,1010005027,1324.813635,0,0,11
24067,E01002155,Harrow 019B,Harrow,1650 ,1010005027,701.6960619,0,3,9
24069,E01002153,Harrow 019A,Harrow,1753 ,1010003555,611.142935,0,4,14
24071,E01002150,Harrow 006C,Harrow,1979 ,1010005034,126.1220685,2,2,5
24073,E01002151,Harrow 006D,Harrow,1528 ,1010002318,852.9965082,0,1,8
24080,E01002158,Harrow 019D,Harrow,1363 ,1010005027,556.3908961,0,3,10
24081,E01002159,Harrow 021A,Harrow,1867 ,1010005025,298.0806114,1,3,18
24090,E01000487,Brent 006E,Brent,2035 ,1010010211,392.4332432,2,2,15
24106,E01033463,Brent 003G,Brent,2828 ,1010010910,637.2641403,0,3,10
24125,E01000564,Brent 013A,Brent,1691 ,1010005023,221.6332124,1,1,14
24175,E01002174,Harrow 033E,Harrow,1574 ,1010002991,1080.403286,0,0,13
24177,E01000576,Brent 012C,Brent,1724 ,1010010211,630.1047992,0,4,15
19383,E01000932,Camden 013D,Camden,2024 ,1010000362,283.1561187,3,13,32
19384,E01000933,Camden 020C,Camden,2165 ,1010002024,232.7835503,6,10,34
19386,E01000931,Camden 013C,Camden,2434 ,1010000362,299.1265771,3,15,35
19473,E01000306,Barnet 036C,Barnet,1704 ,1010015727,385.9510545,1,7,12
19475,E01000307,Barnet 039D,Barnet,1715 ,1010001512,411.3154404,1,5,13
19479,E01000305,Barnet 036B,Barnet,1697 ,1010015727,216.2385812,1,4,15
19488,E01000308,Barnet 036D,Barnet,2152 ,1010003130,306.1348534,2,3,16
19490,E01000309,Barnet 031D,Barnet,1993 ,1010003723,346.9423537,3,6,15
19526,E01000556,Brent 015D,Brent,2163 ,1010010907,169.4495786,4,8,21
19527,E01000557,Brent 015E,Brent,1949 ,1010005394,381.5885908,3,8,20
19528,E01000554,Brent 015B,Brent,2050 ,1010007275,460.6117429,2,5,17
19529,E01000555,Brent 015C,Brent,1645 ,1010015724,658.5752569,0,8,16
19530,E01000552,Brent 034D,Brent,1550 ,1010005402,628.6363975,0,11,41
19531,E01000553,Brent 015A,Brent,2185 ,1010005394,226.4889012,4,8,17
19532,E01000550,Brent 034B,Brent,1929 ,1010002024,335.7653761,4,11,33
19533,E01000551,Brent 034C,Brent,2600 ,1010013990,274.1424357,1,12,30
19534,E01000558,Brent 015F,Brent,1559 ,1010014561,172.1968246,1,9,26
19535,E01000559,Brent 018E,Brent,1550 ,1010015724,212.0340414,2,7,19
19620,E01000483,Brent 009D,Brent,1820 ,1010001746,261.8482642,2,5,14
19628,E01000489,Brent 030A,Brent,1518 ,1010003125,331.2159188,1,4,21
19630,E01000488,Brent 022A,Brent,1613 ,1010003125,418.9278341,1,4,20
19871,E01000244,Barnet 032D,Barnet,1738 ,1010013726,35.29262792,2,6,16
19872,E01000245,Barnet 032E,Barnet,2231 ,1010006447,42.83564019,3,6,15
19873,E01000242,Barnet 032B,Barnet,1655 ,1010001744,454.0019263,1,3,16
19874,E01000243,Barnet 032C,Barnet,2030 ,1010001744,88.13245533,3,5,16
19875,E01000240,Barnet 031B,Barnet,1765 ,1010013726,1023.327016,0,2,12
19876,E01000241,Barnet 031C,Barnet,1804 ,1010013726,550.4848675,0,3,15
19900,E01000534,Brent 033D,Brent,1606 ,1010015721,608.4549666,0,3,12
19991,E01033464,Brent 010F,Brent,2890 ,1010005386,694.373687,0,2,12
20047,E01000146,Barnet 038D,Barnet,2141 ,1010003718,105.9382629,3,4,13
20048,E01000147,Barnet 030A,Barnet,1899 ,1010015726,558.6239302,0,7,15
