LSOA11 Code,Area,id_count,PointDen,HubDist,NUMPOINTS(,NUMPOINT_1,NUMPOINT_2
E01003000,11.470 ,,,772.938 ,0 ,6 ,12 
E01003001,3.680 ,,,505.785 ,0 ,4 ,13 
E01003003,2.333 ,2 ,0.857 ,306.772 ,4 ,5 ,14 
E01002939,2.620 ,1 ,0.382 ,393.966 ,2 ,5 ,11 
E01002941,6.195 ,3 ,0.484 ,232.308 ,3 ,6 ,7 
E01002942,2.117 ,,,279.399 ,4 ,6 ,7 
E01003004,3.126 ,,,351.556 ,1 ,5 ,13 
E01003005,2.306 ,1 ,0.434 ,285.511 ,1 ,6 ,13 
E01002944,3.022 ,,,568.458 ,0 ,2 ,11 
E01002945,2.478 ,,,436.446 ,1 ,2 ,7 
E01002946,4.673 ,,,747.804 ,0 ,1 ,6 
E01002947,2.947 ,,,243.154 ,1 ,5 ,7 
E01002940,2.229 ,,,255.301 ,2 ,6 ,7 
E01002943,3.110 ,,,595.941 ,1 ,4 ,7 
E01002948,52.614 ,2 ,0.038 ,446.542 ,1 ,1 ,6 
E01002949,2.982 ,,,81.644 ,1 ,4 ,7 
E01002950,9.824 ,,,608.213 ,0 ,2 ,6 
E01003015,0.955 ,,,480.026 ,1 ,17 ,56 
E01003108,0.801 ,1 ,1.248 ,134.973 ,2 ,10 ,55 
E01003110,1.507 ,,,431.269 ,2 ,14 ,53 
E01003111,0.735 ,,,189.278 ,1 ,9 ,56 
E01003112,1.486 ,,,658.787 ,0 ,10 ,62 
E01003101,1.159 ,1 ,0.863 ,270.780 ,1 ,7 ,47 
E01003105,0.958 ,,,352.175 ,2 ,6 ,54 
E01003106,1.190 ,1 ,0.840 ,189.121 ,2 ,8 ,55 
E01003107,1.295 ,,,215.618 ,2 ,5 ,51 
E01003109,2.662 ,,,319.390 ,2 ,6 ,58 
E01003102,1.659 ,2 ,1.206 ,284.554 ,4 ,9 ,44 
E01003104,0.818 ,,,354.212 ,2 ,12 ,38 
E01003122,1.032 ,1 ,0.969 ,226.805 ,2 ,11 ,42 
E01003129,0.864 ,1 ,1.157 ,169.888 ,2 ,12 ,38 
E01033207,2.415 ,1 ,0.414 ,536.905 ,0 ,10 ,40 
E01033208,0.500 ,1 ,2.000 ,73.406 ,3 ,7 ,43 
E01003098,0.803 ,,,426.957 ,3 ,11 ,42 
E01003099,3.042 ,,,458.621 ,1 ,10 ,42 
E01003100,1.016 ,,,306.414 ,1 ,10 ,42 
E01003180,1.406 ,,,219.529 ,2 ,10 ,41 
E01003183,1.518 ,,,245.251 ,3 ,7 ,45 
E01003097,0.981 ,,,177.255 ,2 ,12 ,37 
E01003121,0.618 ,,,268.991 ,3 ,11 ,41 
E01003123,1.446 ,,,366.743 ,3 ,9 ,39 
E01003124,0.813 ,,,167.783 ,4 ,10 ,41 
E01003125,0.729 ,,,117.815 ,5 ,12 ,41 
E01003181,0.813 ,1 ,1.230 ,139.849 ,2 ,9 ,42 
E01003184,0.557 ,,,140.290 ,3 ,9 ,44 
E01003185,0.880 ,,,138.486 ,3 ,11 ,45 
E01003186,2.086 ,2 ,0.959 ,300.008 ,4 ,10 ,44 
E01003187,1.418 ,1 ,0.705 ,229.193 ,3 ,9 ,44 
E01003089,1.326 ,,,316.819 ,1 ,10 ,36 
E01003091,0.804 ,,,649.424 ,1 ,11 ,38 
E01003092,1.577 ,,,478.984 ,3 ,9 ,40 
E01003126,0.979 ,2 ,2.043 ,141.781 ,5 ,12 ,41 
E01003128,0.867 ,2 ,2.307 ,105.384 ,4 ,11 ,41 
E01003046,0.948 ,,,490.516 ,2 ,16 ,40 
E01003048,1.214 ,,,208.981 ,2 ,11 ,37 
E01003075,0.781 ,,,164.549 ,4 ,14 ,38 
E01003182,1.805 ,,,517.631 ,1 ,13 ,38 
E01003188,0.810 ,,,208.665 ,2 ,12 ,40 
E01003088,0.944 ,,,224.185 ,2 ,14 ,39 
E01003093,0.735 ,,,333.911 ,4 ,16 ,41 
E01003094,0.813 ,,,230.985 ,2 ,14 ,43 
E01003096,1.428 ,,,481.630 ,2 ,14 ,38 
E01003127,1.343 ,,,243.581 ,4 ,13 ,43 
E01003045,1.142 ,,,214.134 ,2 ,14 ,37 
E01003047,1.806 ,3 ,1.661 ,169.725 ,4 ,10 ,40 
E01003049,1.190 ,,,340.055 ,3 ,10 ,38 
E01003059,0.774 ,1 ,1.292 ,135.347 ,2 ,13 ,44 
E01003060,0.852 ,,,227.719 ,3 ,15 ,41 
E01003061,0.794 ,,,270.343 ,5 ,14 ,40 
E01003034,1.147 ,,,178.561 ,1 ,12 ,39 
E01003035,1.176 ,,,222.164 ,6 ,10 ,41 
E01003036,1.131 ,,,406.860 ,2 ,10 ,41 
E01003090,1.412 ,1 ,0.708 ,255.457 ,4 ,14 ,41 
E01003095,1.549 ,,,358.998 ,2 ,11 ,39 
E01003037,1.143 ,3 ,2.625 ,271.265 ,4 ,9 ,39 
E01003038,1.329 ,,,303.388 ,4 ,9 ,41 
E01003039,1.848 ,3 ,1.623 ,70.247 ,4 ,10 ,44 
E01003040,1.509 ,,,267.324 ,4 ,8 ,37 
E01003042,0.957 ,,,333.601 ,3 ,8 ,37 
E01003072,2.076 ,,,453.790 ,1 ,5 ,29 
E01003073,1.689 ,2 ,1.184 ,156.833 ,2 ,7 ,34 
E01003076,3.761 ,2 ,0.532 ,103.018 ,3 ,10 ,38 
E01003077,1.034 ,,,88.241 ,4 ,13 ,37 
E01003078,2.087 ,,,155.421 ,1 ,7 ,31 
E01003019,1.504 ,,,272.680 ,1 ,11 ,38 
E01003053,1.159 ,,,352.426 ,4 ,14 ,40 
E01003054,0.877 ,1 ,1.140 ,154.494 ,3 ,10 ,41 
E01003056,0.831 ,,,367.387 ,4 ,14 ,41 
E01003058,0.911 ,,,172.299 ,2 ,12 ,41 
E01003020,1.435 ,2 ,1.394 ,167.628 ,3 ,11 ,36 
E01003050,0.981 ,,,292.455 ,5 ,10 ,40 
E01003052,1.259 ,,,445.888 ,2 ,11 ,37 
E01003055,1.368 ,1 ,0.731 ,229.026 ,6 ,11 ,40 
E01003176,1.271 ,,,246.196 ,3 ,10 ,35 
E01003029,1.487 ,,,602.739 ,0 ,13 ,37 
E01003032,1.799 ,,,261.355 ,4 ,9 ,41 
E01003041,0.960 ,1 ,1.042 ,110.125 ,4 ,9 ,40 
E01003057,0.963 ,,,369.939 ,4 ,10 ,40 
E01003043,1.034 ,,,434.164 ,1 ,10 ,31 
E01003044,0.672 ,,,692.583 ,0 ,10 ,34 
E01003051,1.834 ,1 ,0.545 ,206.129 ,3 ,10 ,36 
E01003071,1.776 ,1 ,0.563 ,520.903 ,0 ,10 ,28 
E01003074,7.111 ,,,416.123 ,2 ,5 ,26 
E01003026,3.476 ,2 ,0.575 ,189.155 ,3 ,11 ,35 
E01003027,1.240 ,,,376.180 ,2 ,10 ,39 
E01003028,1.366 ,,,240.022 ,2 ,8 ,39 
E01003030,1.671 ,2 ,1.197 ,130.069 ,5 ,8 ,39 
E01003033,1.486 ,,,168.225 ,2 ,10 ,39 
E01003018,1.500 ,1 ,0.667 ,174.624 ,4 ,9 ,38 
E01003171,1.043 ,,,317.152 ,2 ,7 ,30 
E01003173,1.253 ,,,358.779 ,2 ,7 ,29 
E01003177,0.972 ,1 ,1.029 ,99.737 ,2 ,9 ,31 
E01003178,1.075 ,,,296.917 ,3 ,8 ,32 
E01003021,1.608 ,,,324.392 ,2 ,9 ,36 
E01003022,1.160 ,,,334.543 ,2 ,8 ,36 
E01003023,1.276 ,2 ,1.567 ,191.577 ,4 ,7 ,41 
E01003024,1.240 ,1 ,0.806 ,286.980 ,3 ,8 ,33 
E01003025,1.567 ,,,260.068 ,2 ,8 ,32 
E01003136,1.165 ,,,273.999 ,3 ,9 ,31 
E01003137,1.127 ,,,309.781 ,4 ,9 ,35 
E01003159,1.448 ,1 ,0.691 ,172.889 ,1 ,7 ,36 
E01003160,1.010 ,,,289.441 ,1 ,10 ,34 
E01003162,1.093 ,,,227.159 ,3 ,7 ,38 
E01003031,0.905 ,,,298.734 ,3 ,8 ,38 
E01003156,1.168 ,,,664.446 ,0 ,12 ,34 
E01003157,1.677 ,,,649.874 ,0 ,9 ,30 
E01003158,1.241 ,,,750.271 ,0 ,11 ,33 
E01003161,1.189 ,,,596.224 ,1 ,13 ,36 
E01003163,2.002 ,,,423.824 ,2 ,7 ,34 
E01003132,1.423 ,,,761.503 ,0 ,10 ,23 
E01003172,1.219 ,1 ,0.820 ,67.090 ,1 ,6 ,30 
E01003174,1.516 ,,,565.196 ,1 ,3 ,25 
E01003175,1.213 ,,,340.028 ,1 ,6 ,29 
E01003179,0.730 ,,,375.333 ,2 ,6 ,30 
E01003164,1.815 ,,,186.101 ,1 ,6 ,22 
E01003165,1.832 ,1 ,0.546 ,261.473 ,1 ,6 ,14 
E01003168,2.075 ,,,812.827 ,0 ,4 ,20 
E01003169,1.901 ,,,535.103 ,0 ,2 ,22 
E01003170,3.218 ,,,939.728 ,0 ,3 ,16 
E01003130,1.477 ,1 ,0.677 ,136.390 ,3 ,8 ,27 
E01003131,1.830 ,3 ,1.639 ,176.501 ,5 ,10 ,37 
E01003135,1.032 ,,,380.278 ,4 ,9 ,26 
E01003138,1.324 ,,,351.964 ,1 ,8 ,35 
E01003151,1.345 ,,,411.598 ,3 ,9 ,26 
E01003079,2.217 ,2 ,0.902 ,579.248 ,3 ,6 ,24 
E01003080,1.276 ,,,396.838 ,1 ,6 ,25 
E01003133,1.738 ,1 ,0.575 ,265.131 ,1 ,7 ,26 
E01003134,1.612 ,,,666.794 ,0 ,7 ,27 
E01003152,2.202 ,,,255.098 ,1 ,10 ,27 
E01003064,1.525 ,,,299.447 ,1 ,6 ,14 
E01003066,3.448 ,,,525.511 ,0 ,7 ,14 
E01003081,2.055 ,,,347.022 ,4 ,7 ,22 
E01003166,2.314 ,2 ,0.864 ,298.472 ,5 ,6 ,23 
E01003167,1.990 ,,,399.992 ,4 ,6 ,16 
E01003116,2.816 ,,,414.912 ,2 ,8 ,31 
E01003117,1.676 ,1 ,0.597 ,181.559 ,5 ,8 ,34 
E01003118,2.115 ,3 ,1.418 ,187.254 ,3 ,10 ,29 
E01003153,1.222 ,,,236.950 ,6 ,9 ,27 
E01003155,1.650 ,,,354.303 ,3 ,11 ,25 
E01003083,1.483 ,,,403.251 ,1 ,6 ,23 
E01003084,1.411 ,,,569.951 ,0 ,7 ,22 
E01003085,2.248 ,,,467.608 ,1 ,7 ,23 
E01003149,2.657 ,,,806.351 ,0 ,6 ,25 
E01003154,1.872 ,1 ,0.534 ,251.564 ,1 ,4 ,25 
E01003065,1.225 ,,,438.521 ,1 ,6 ,14 
E01003068,1.781 ,,,330.126 ,1 ,3 ,15 
E01003082,1.255 ,,,454.822 ,1 ,6 ,23 
E01003086,1.456 ,,,503.716 ,1 ,3 ,16 
E01003087,1.325 ,1 ,0.755 ,159.132 ,2 ,2 ,24 
E01003113,1.645 ,1 ,0.608 ,244.266 ,4 ,9 ,23 
E01003114,1.984 ,2 ,1.008 ,289.130 ,3 ,7 ,23 
E01003119,1.707 ,,,357.753 ,4 ,7 ,24 
E01003120,1.456 ,,,293.525 ,6 ,10 ,23 
E01003148,1.943 ,,,585.733 ,0 ,8 ,25 
E01003150,1.622 ,,,315.609 ,3 ,8 ,26 
E01003062,1.356 ,2 ,1.475 ,143.347 ,4 ,6 ,13 
E01003063,1.231 ,,,316.482 ,3 ,5 ,15 
E01003067,1.501 ,1 ,0.666 ,214.610 ,1 ,2 ,14 
E01003069,2.350 ,,,405.786 ,1 ,5 ,14 
E01003070,1.281 ,,,340.427 ,1 ,5 ,14 
E01003115,1.088 ,,,270.934 ,2 ,7 ,19 
E01003141,1.631 ,,,137.518 ,1 ,5 ,20 
E01003144,5.051 ,1 ,0.198 ,536.237 ,1 ,5 ,19 
E01003145,1.658 ,,,193.779 ,1 ,8 ,18 
E01003147,1.770 ,,,334.914 ,2 ,6 ,21 
E01003139,1.276 ,1 ,0.784 ,174.489 ,1 ,4 ,20 
E01003140,1.384 ,,,717.541 ,0 ,6 ,17 
E01003142,1.374 ,,,243.913 ,2 ,3 ,20 
E01003143,1.614 ,,,242.861 ,1 ,3 ,24 
E01003146,1.225 ,,,331.763 ,1 ,7 ,21 
E01003244,0.670 ,,,445.993 ,2 ,4 ,30 
E01003245,1.101 ,,,312.550 ,1 ,4 ,21 
E01003247,1.978 ,1 ,0.506 ,235.582 ,2 ,4 ,25 
E01003249,1.115 ,,,469.093 ,2 ,3 ,30 
E01003250,1.899 ,1 ,0.527 ,126.987 ,3 ,4 ,28 
E01003246,2.413 ,,,898.854 ,0 ,8 ,25 
E01003248,2.550 ,,,646.556 ,0 ,3 ,30 
E01003251,2.295 ,,,571.012 ,0 ,7 ,25 
E01003252,0.716 ,,,867.272 ,0 ,8 ,27 
E01003253,1.483 ,,,307.168 ,3 ,9 ,26 
E01003297,3.727 ,,,721.614 ,0 ,5 ,26 
E01003299,1.512 ,,,212.771 ,2 ,6 ,27 
E01003301,2.151 ,1 ,0.465 ,232.958 ,1 ,5 ,25 
E01003302,1.259 ,,,374.560 ,3 ,6 ,26 
E01003305,1.135 ,,,455.485 ,1 ,6 ,30 
E01003207,1.209 ,,,202.431 ,5 ,10 ,25 
E01003209,1.267 ,,,369.848 ,2 ,11 ,31 
E01003210,1.885 ,1 ,0.531 ,118.049 ,1 ,10 ,29 
E01003212,2.251 ,,,429.973 ,1 ,6 ,27 
E01003215,2.126 ,1 ,0.470 ,106.733 ,3 ,9 ,30 
E01003338,1.406 ,,,522.071 ,0 ,7 ,25 
E01003339,1.495 ,,,690.375 ,0 ,5 ,25 
E01003340,1.750 ,,,420.476 ,1 ,5 ,27 
E01003341,1.822 ,,,877.872 ,0 ,5 ,26 
E01003343,1.267 ,,,805.351 ,0 ,3 ,24 
E01003199,3.167 ,,,428.242 ,1 ,7 ,19 
E01003201,1.566 ,,,289.304 ,4 ,8 ,30 
E01003204,2.570 ,,,591.818 ,0 ,7 ,26 
E01003205,0.900 ,,,450.259 ,1 ,9 ,28 
E01003206,2.055 ,,,710.724 ,1 ,8 ,27 
E01003211,2.013 ,,,414.581 ,1 ,11 ,30 
E01003213,2.143 ,,,655.059 ,1 ,6 ,29 
E01003214,1.566 ,1 ,0.639 ,248.918 ,3 ,6 ,27 
E01033324,1.794 ,,,439.040 ,3 ,11 ,27 
E01033325,0.608 ,,,160.589 ,4 ,12 ,27 
E01003198,1.693 ,,,548.043 ,0 ,3 ,20 
E01003200,7.384 ,,,998.397 ,0 ,0 ,18 
E01003202,2.308 ,,,334.450 ,1 ,3 ,20 
E01003203,1.482 ,1 ,0.675 ,208.033 ,1 ,6 ,21 
E01003336,1.260 ,1 ,0.794 ,179.576 ,2 ,6 ,20 
E01003337,1.323 ,,,145.927 ,1 ,7 ,17 
E01003342,1.635 ,,,362.218 ,1 ,4 ,26 
E01003344,1.878 ,,,461.165 ,2 ,5 ,28 
E01003345,1.603 ,1 ,0.624 ,99.231 ,2 ,4 ,28 
E01003273,1.851 ,,,383.554 ,3 ,8 ,34 
E01003277,1.430 ,,,486.404 ,1 ,10 ,31 
E01003278,1.504 ,1 ,0.665 ,156.880 ,3 ,9 ,34 
E01003279,1.778 ,,,605.745 ,0 ,9 ,31 
E01003288,1.705 ,1 ,0.587 ,81.471 ,2 ,8 ,20 
E01003290,1.441 ,,,375.737 ,2 ,11 ,24 
E01003291,2.825 ,,,279.626 ,2 ,10 ,26 
E01003296,3.633 ,3 ,0.826 ,191.765 ,4 ,9 ,30 
E01033327,3.257 ,3 ,0.921 ,171.538 ,3 ,10 ,30 
E01033341,1.275 ,,,288.778 ,4 ,12 ,29 
E01003282,2.161 ,,,390.380 ,1 ,9 ,22 
E01003283,2.337 ,,,289.733 ,2 ,5 ,22 
E01003284,1.603 ,1 ,0.624 ,263.090 ,1 ,7 ,22 
E01003286,1.902 ,1 ,0.526 ,292.789 ,1 ,3 ,16 
E01003272,1.486 ,1 ,0.673 ,108.859 ,1 ,6 ,28 
E01003274,1.465 ,,,668.128 ,0 ,7 ,30 
E01003275,1.944 ,,,789.323 ,0 ,9 ,28 
E01003276,4.624 ,,,552.069 ,0 ,4 ,28 
E01003225,2.129 ,,,641.162 ,0 ,7 ,26 
E01003231,1.729 ,1 ,0.578 ,253.059 ,3 ,6 ,24 
E01003232,2.034 ,1 ,0.492 ,122.565 ,2 ,5 ,19 
E01003233,1.381 ,,,291.595 ,2 ,5 ,25 
E01003280,1.989 ,,,120.276 ,1 ,2 ,15 
E01003281,3.469 ,,,411.105 ,1 ,4 ,17 
E01003285,2.198 ,1 ,0.455 ,373.540 ,1 ,3 ,14 
E01003287,2.430 ,,,438.739 ,1 ,6 ,20 
E01003292,1.331 ,1 ,0.751 ,22.978 ,3 ,7 ,23 
E01003293,1.111 ,1 ,0.900 ,346.152 ,3 ,10 ,26 
E01003295,1.815 ,,,353.284 ,1 ,5 ,20 
E01033320,1.466 ,,,194.924 ,2 ,5 ,20 
E01033322,0.700 ,1 ,1.429 ,57.052 ,3 ,7 ,21 
E01003319,1.311 ,,,241.381 ,3 ,10 ,22 
E01003320,1.868 ,2 ,1.071 ,234.620 ,2 ,10 ,23 
E01003323,1.696 ,,,321.388 ,4 ,11 ,27 
E01003325,1.340 ,1 ,0.746 ,261.886 ,4 ,11 ,24 
E01003226,1.810 ,1 ,0.552 ,172.742 ,1 ,4 ,19 
E01003227,2.467 ,,,617.745 ,1 ,5 ,20 
E01003228,1.422 ,,,286.662 ,1 ,3 ,17 
E01003229,2.136 ,1 ,0.468 ,281.821 ,1 ,3 ,18 
E01003230,2.108 ,,,944.341 ,0 ,4 ,20 
E01003317,3.982 ,1 ,0.251 ,247.918 ,3 ,6 ,22 
E01003318,3.531 ,3 ,0.850 ,306.519 ,4 ,7 ,22 
E01003321,1.665 ,,,489.466 ,1 ,5 ,22 
E01003322,1.480 ,,,224.118 ,5 ,8 ,29 
E01003324,0.933 ,1 ,1.072 ,184.306 ,6 ,9 ,25 
E01003254,3.226 ,1 ,0.310 ,325.553 ,2 ,3 ,13 
E01003255,1.808 ,1 ,0.553 ,40.461 ,2 ,3 ,14 
E01003260,2.151 ,,,764.068 ,0 ,5 ,13 
E01003261,1.807 ,,,397.996 ,1 ,3 ,15 
E01003262,1.610 ,,,348.388 ,1 ,4 ,14 
E01003217,1.607 ,,,278.115 ,2 ,4 ,20 
E01003218,1.422 ,,,831.248 ,0 ,3 ,22 
E01003220,1.796 ,,,654.838 ,0 ,3 ,20 
E01003222,1.829 ,,,832.615 ,0 ,3 ,22 
E01003224,1.521 ,,,277.246 ,2 ,5 ,21 
E01003263,3.528 ,2 ,0.567 ,240.489 ,2 ,3 ,10 
E01003268,2.934 ,,,509.241 ,0 ,1 ,14 
E01003269,2.114 ,,,627.226 ,0 ,1 ,15 
E01003270,2.818 ,,,920.442 ,0 ,3 ,14 
E01003271,2.940 ,,,799.696 ,0 ,2 ,8 
E01003307,1.447 ,,,651.593 ,0 ,4 ,18 
E01003308,1.576 ,,,541.546 ,0 ,4 ,22 
E01003314,1.551 ,,,504.849 ,0 ,3 ,20 
E01003315,1.438 ,,,210.093 ,2 ,3 ,17 
E01003316,1.446 ,,,388.324 ,1 ,4 ,19 
E01003216,2.116 ,,,212.570 ,1 ,7 ,21 
E01003219,2.095 ,,,621.347 ,0 ,2 ,23 
E01003221,3.337 ,,,632.356 ,0 ,6 ,22 
E01003223,2.954 ,,,702.355 ,0 ,3 ,21 
E01003346,3.461 ,1 ,0.289 ,224.509 ,1 ,2 ,14 
E01003349,1.374 ,,,403.224 ,3 ,4 ,10 
E01003351,1.836 ,,,176.018 ,1 ,4 ,13 
E01003354,3.662 ,,,892.533 ,0 ,2 ,18 
E01003309,1.586 ,,,874.153 ,0 ,6 ,14 
E01003310,1.601 ,,,536.915 ,1 ,4 ,14 
E01003311,1.872 ,,,276.750 ,2 ,3 ,18 
E01003312,1.984 ,,,556.659 ,0 ,5 ,14 
E01003313,2.345 ,,,668.783 ,0 ,4 ,14 
E01003256,2.225 ,,,537.672 ,0 ,5 ,11 
E01003257,2.179 ,,,341.471 ,2 ,3 ,12 
E01003258,1.202 ,,,498.478 ,0 ,2 ,14 
E01003259,2.069 ,1 ,0.483 ,234.120 ,1 ,4 ,13 
E01003193,3.484 ,2 ,0.574 ,208.488 ,2 ,4 ,17 
E01003194,3.298 ,,,663.874 ,0 ,7 ,20 
E01003195,1.960 ,1 ,0.510 ,111.751 ,2 ,4 ,20 
E01003196,2.672 ,1 ,0.374 ,183.433 ,1 ,6 ,17 
E01003197,2.124 ,,,538.406 ,2 ,6 ,17 
E01003347,1.428 ,,,454.080 ,1 ,1 ,16 
E01003348,3.233 ,,,256.675 ,1 ,5 ,17 
E01003350,2.421 ,,,889.948 ,0 ,3 ,19 
E01003352,2.233 ,1 ,0.448 ,294.116 ,2 ,4 ,17 
E01003353,2.587 ,1 ,0.387 ,204.907 ,3 ,4 ,14 
E01003264,2.272 ,,,445.293 ,2 ,2 ,10 
E01003265,2.307 ,,,339.320 ,2 ,3 ,8 
E01003266,1.710 ,,,1009.632 ,0 ,1 ,8 
E01003267,3.302 ,,,797.363 ,0 ,1 ,8 
E01003329,1.762 ,,,401.536 ,2 ,4 ,13 
E01003330,2.594 ,,,1256.151 ,0 ,1 ,15 
E01003331,1.576 ,,,317.290 ,1 ,3 ,18 
E01003332,2.042 ,,,655.003 ,0 ,2 ,16 
E01003334,1.698 ,1 ,0.589 ,84.213 ,2 ,4 ,18 
E01003189,1.910 ,,,466.460 ,2 ,5 ,15 
E01003190,3.260 ,,,433.827 ,1 ,4 ,16 
E01003191,1.977 ,1 ,0.506 ,89.091 ,1 ,4 ,15 
E01003192,10.162 ,,,418.069 ,1 ,3 ,13 
E01003326,1.374 ,,,277.276 ,1 ,5 ,16 
E01003327,2.058 ,2 ,0.972 ,156.642 ,3 ,4 ,20 
E01003328,1.910 ,,,246.422 ,2 ,4 ,20 
E01003333,1.257 ,,,506.734 ,0 ,5 ,16 
E01003335,1.172 ,,,261.392 ,2 ,5 ,16 
E01003472,0.908 ,,,247.239 ,2 ,7 ,25 
E01003473,2.054 ,1 ,0.487 ,131.450 ,2 ,4 ,26 
E01003474,6.019 ,,,491.395 ,1 ,5 ,28 
E01003475,7.160 ,2 ,0.279 ,5.119 ,3 ,6 ,36 
E01003478,3.350 ,1 ,0.299 ,109.269 ,2 ,9 ,22 
E01003460,35.496 ,,,270.625 ,1 ,3 ,15 
E01003462,4.418 ,,,960.365 ,0 ,2 ,14 
E01003464,7.899 ,,,592.717 ,0 ,1 ,17 
E01003465,6.204 ,,,610.636 ,0 ,2 ,17 
E01003400,1.821 ,1 ,0.549 ,125.862 ,1 ,10 ,27 
E01003454,1.570 ,,,400.686 ,2 ,12 ,28 
E01003456,2.385 ,3 ,1.258 ,131.389 ,4 ,12 ,29 
E01003476,1.687 ,,,408.621 ,1 ,7 ,32 
E01003477,1.821 ,1 ,0.549 ,169.027 ,2 ,8 ,34 
E01003401,1.795 ,,,416.677 ,5 ,9 ,22 
E01003402,2.272 ,2 ,0.880 ,182.914 ,5 ,9 ,21 
E01003403,2.512 ,1 ,0.398 ,284.504 ,2 ,7 ,20 
E01003404,2.138 ,,,479.571 ,1 ,8 ,19 
E01003461,2.724 ,1 ,0.367 ,80.478 ,1 ,8 ,20 
E01003367,4.679 ,5 ,1.069 ,180.548 ,7 ,9 ,33 
E01003369,0.935 ,,,170.951 ,3 ,12 ,37 
E01003370,1.529 ,2 ,1.308 ,111.658 ,3 ,15 ,38 
E01003371,1.210 ,,,325.380 ,2 ,14 ,35 
E01003455,2.121 ,,,473.968 ,1 ,12 ,35 
E01003359,1.696 ,,,298.237 ,6 ,11 ,41 
E01003360,1.374 ,1 ,0.728 ,174.521 ,4 ,10 ,35 
E01003457,1.408 ,,,525.179 ,0 ,12 ,31 
E01003458,1.368 ,,,280.470 ,1 ,12 ,35 
E01003459,1.893 ,1 ,0.528 ,130.522 ,1 ,13 ,35 
E01003394,1.602 ,,,261.854 ,1 ,5 ,31 
E01003395,2.158 ,,,276.094 ,1 ,5 ,28 
E01003396,0.952 ,,,356.560 ,3 ,8 ,35 
E01003397,1.260 ,,,324.630 ,1 ,8 ,35 
E01003398,2.093 ,1 ,0.478 ,256.366 ,1 ,6 ,28 
E01003368,1.484 ,,,388.512 ,2 ,12 ,32 
E01003372,1.275 ,2 ,1.569 ,162.891 ,2 ,13 ,35 
E01003393,0.771 ,,,173.636 ,2 ,7 ,32 
E01003406,1.898 ,,,388.515 ,1 ,13 ,29 
E01003407,1.981 ,,,308.597 ,1 ,11 ,31 
E01003355,1.419 ,2 ,1.409 ,96.922 ,3 ,10 ,31 
E01003356,4.590 ,,,384.487 ,2 ,7 ,29 
E01003358,1.534 ,,,253.978 ,4 ,11 ,33 
E01003383,2.509 ,1 ,0.399 ,197.216 ,6 ,11 ,27 
E01003384,1.532 ,,,416.866 ,2 ,9 ,30 
E01003442,2.503 ,,,624.599 ,0 ,4 ,17 
E01003443,2.215 ,1 ,0.451 ,199.453 ,3 ,3 ,16 
E01003444,2.636 ,,,417.982 ,3 ,3 ,13 
E01003445,4.764 ,,,602.732 ,0 ,3 ,11 
E01003463,5.431 ,,,1143.369 ,0 ,0 ,9 
E01003380,2.291 ,,,273.015 ,3 ,4 ,23 
E01003382,1.651 ,,,441.751 ,2 ,6 ,17 
E01003385,1.984 ,,,614.705 ,0 ,10 ,24 
E01003399,1.305 ,,,810.333 ,0 ,6 ,19 
E01003423,2.074 ,2 ,0.964 ,115.237 ,3 ,4 ,22 
E01003357,3.316 ,,,248.456 ,3 ,11 ,34 
E01003376,1.961 ,,,809.665 ,0 ,6 ,24 
E01003377,1.096 ,,,1073.423 ,0 ,4 ,21 
E01003408,1.580 ,,,425.508 ,3 ,8 ,29 
E01003410,1.266 ,,,572.276 ,0 ,10 ,27 
E01003386,1.587 ,,,272.298 ,1 ,7 ,23 
E01003388,1.466 ,,,198.865 ,5 ,6 ,20 
E01003389,1.843 ,1 ,0.543 ,257.573 ,4 ,6 ,15 
E01003392,2.420 ,1 ,0.413 ,201.555 ,2 ,6 ,28 
E01003409,2.250 ,,,586.948 ,1 ,9 ,29 
E01003387,2.324 ,,,713.890 ,0 ,6 ,13 
E01003391,0.868 ,,,1088.182 ,0 ,4 ,14 
E01003411,2.089 ,,,311.034 ,1 ,3 ,22 
E01003412,2.085 ,,,667.980 ,0 ,4 ,23 
E01003435,8.217 ,,,1283.573 ,0 ,0 ,11 
E01003361,2.104 ,1 ,0.475 ,157.217 ,1 ,4 ,21 
E01003424,2.979 ,,,763.491 ,0 ,6 ,25 
E01003425,2.710 ,,,496.727 ,0 ,7 ,22 
E01003426,3.936 ,,,262.715 ,3 ,3 ,24 
E01003428,3.020 ,,,542.831 ,0 ,6 ,27 
E01003366,5.702 ,1 ,0.175 ,316.254 ,3 ,4 ,22 
E01003381,1.546 ,,,340.877 ,2 ,6 ,15 
E01003446,2.391 ,2 ,0.836 ,64.136 ,3 ,3 ,13 
E01003447,4.023 ,,,488.212 ,2 ,5 ,12 
E01003471,3.052 ,1 ,0.328 ,638.725 ,0 ,5 ,13 
E01003413,3.013 ,1 ,0.332 ,143.400 ,1 ,2 ,19 
E01003414,2.237 ,,,579.961 ,0 ,4 ,15 
E01003415,2.177 ,,,599.311 ,0 ,2 ,17 
E01003416,3.212 ,,,1025.278 ,0 ,1 ,15 
E01003434,1.777 ,,,499.554 ,0 ,1 ,16 
E01003373,1.711 ,,,809.377 ,0 ,3 ,21 
E01003378,2.240 ,,,449.260 ,2 ,5 ,23 
E01003379,1.353 ,2 ,1.478 ,166.376 ,5 ,5 ,19 
