LSOA11CD,Employee
E01029089,1046 
E01029090,2602 
E01029091,136 
E01029092,200 
E01029093,134 
E01029094,1498 
E01029095,1466 
E01029096,3363 
E01029097,120 
E01029098,632 
E01029099,155 
E01029100,219 
E01029101,62 
E01029102,301 
E01029103,236 
E01029104,404 
E01029105,797 
E01029106,1273 
E01029107,107 
E01029108,210 
E01029109,261 
E01029110,401 
E01029111,202 
E01029112,4110 
E01029113,383 
E01029114,278 
E01029115,176 
E01029116,856 
E01029117,1262 
E01029118,174 
E01029119,431 
E01029120,197 
E01029121,345 
E01029122,605 
E01029123,400 
E01029124,459 
E01029125,485 
E01029126,555 
E01029127,988 
E01029128,786 
E01029129,949 
E01029130,622 
E01029131,1652 
E01029132,80 
E01029133,492 
E01029134,1834 
E01029135,396 
E01029136,496 
E01029137,488 
E01029138,220 
E01029139,344 
E01029140,920 
E01029142,354 
E01029143,275 
E01029144,305 
E01029145,677 
E01029147,430 
E01029148,599 
E01029149,417 
E01029150,468 
E01029151,253 
E01029152,302 
E01029153,823 
E01029154,616 
E01029155,643 
E01029156,856 
E01029157,539 
E01029158,667 
E01029159,891 
E01029160,2304 
E01029161,173 
E01029162,1874 
E01029163,625 
E01029164,826 
E01029165,327 
E01029166,737 
E01029167,552 
E01029168,877 
E01029169,649 
E01029170,345 
E01029171,1401 
E01029172,162 
E01029173,823 
E01029174,109 
E01029175,1054 
E01029176,1378 
E01029177,338 
E01029178,415 
E01029179,111 
E01029180,266 
E01029181,328 
E01029182,356 
E01029183,138 
E01029184,703 
E01029185,1094 
E01029186,1356 
E01029187,373 
E01029188,420 
E01029189,155 
E01029190,355 
E01029191,270 
E01029192,326 
E01029193,1147 
E01029194,910 
E01029195,532 
E01029196,521 
E01029197,514 
E01029198,227 
E01029199,5157 
E01029200,728 
E01029201,736 
E01029202,144 
E01029203,627 
E01029204,434 
E01029205,411 
E01029206,269 
E01029207,321 
E01029208,350 
E01029209,350 
E01029210,406 
E01029211,393 
E01029212,209 
E01029213,402 
E01029214,292 
E01029215,404 
E01029216,490 
E01029217,497 
E01029218,408 
E01029219,670 
E01029220,147 
E01029221,954 
E01029222,470 
E01029223,343 
E01029224,403 
E01029225,1038 
E01029226,660 
E01029227,1065 
E01029228,1216 
E01029229,928 
E01029230,1101 
E01029231,2447 
E01029232,385 
E01029233,113 
E01029234,5641 
E01029235,139 
E01029236,119 
E01029237,211 
E01029238,847 
E01029239,462 
E01029240,842 
E01029241,721 
E01029242,8533 
E01029243,526 
E01029244,103 
E01029245,1080 
E01029246,936 
E01029247,227 
E01029248,227 
E01029249,205 
E01029250,916 
E01029251,213 
E01029252,137 
E01029253,127 
E01029254,325 
E01029255,113 
E01029256,826 
E01029257,947 
E01029258,423 
E01029259,340 
E01029260,352 
E01029261,759 
E01029262,959 
E01029263,122 
E01029264,129 
E01029265,127 
E01029266,571 
E01029267,385 
E01029268,402 
E01029269,2075 
E01029270,981 
E01029271,524 
E01029273,285 
E01029274,447 
E01029275,439 
E01029276,840 
E01029277,1310 
E01029278,617 
E01029279,470 
E01029280,245 
E01029281,560 
E01029282,1299 
E01029283,204 
E01029284,5775 
E01029285,2047 
E01029286,764 
E01029287,255 
E01029288,820 
E01029289,1923 
E01029290,179 
E01029291,562 
E01029292,1321 
E01029293,1366 
E01029294,922 
E01029295,149 
E01029296,815 
E01029297,161 
E01029298,375 
E01029299,1030 
E01029300,289 
E01029301,4486 
E01029302,5869 
E01029303,221 
E01029304,533 
E01029305,344 
E01029306,266 
E01029307,288 
E01029308,373 
E01029309,632 
E01029310,601 
E01029311,1230 
E01029312,628 
E01029313,374 
E01029314,581 
E01029315,129 
E01029316,854 
E01029317,1463 
E01029318,727 
E01029319,1393 
E01029320,715 
E01029321,997 
E01029322,1706 
E01029324,314 
E01029325,759 
E01029326,267 
E01029327,726 
E01029328,1030 
E01029329,1133 
E01029330,1816 
E01029331,228 
E01029333,127 
E01029334,225 
E01029335,363 
E01029336,665 
E01029337,1679 
E01029338,711 
E01029339,145 
E01029341,459 
E01029342,298 
E01029343,1134 
E01029345,1303 
E01029346,161 
E01029347,409 
E01029348,601 
E01029349,158 
E01029350,363 
E01029351,145 
E01029352,125 
E01029353,1516 
E01029354,188 
E01029355,172 
E01029356,107 
E01029357,119 
E01029358,173 
E01029359,3048 
E01029360,2910 
E01029361,2744 
E01029362,1051 
E01029363,191 
E01029364,776 
E01029365,467 
E01029366,255 
E01029367,2284 
E01029368,186 
E01029369,176 
E01029370,394 
E01029371,219 
E01029372,98 
E01029373,613 
E01029374,215 
E01029375,539 
E01029376,557 
E01029377,1013 
E01029378,242 
E01029379,223 
E01029380,249 
E01029381,305 
E01029382,666 
E01029383,158 
E01029384,386 
E01029385,245 
E01029386,142 
E01029387,237 
E01029388,408 
E01029389,952 
E01029390,90 
E01029391,655 
E01029392,710 
E01029393,816 
E01029394,319 
E01029395,3188 
E01029396,398 
E01029397,591 
E01029398,490 
E01029399,321 
E01029400,202 
E01029401,296 
E01029402,410 
E01029403,250 
E01029404,2589 
E01029405,1111 
E01029406,393 
E01029407,731 
E01029408,279 
E01029409,609 
E01029410,247 
E01029411,398 
E01029412,473 
E01029413,2324 
E01029414,869 
E01029415,128 
E01029416,1612 
E01029417,117 
E01029418,348 
E01029419,140 
E01029420,192 
E01029422,3199 
E01029423,330 
E01029424,693 
E01029425,1493 
E01029426,694 
E01029427,179 
E01029428,1565 
E01029429,264 
E01029430,262 
E01029431,158 
E01029432,127 
E01029433,348 
E01029434,238 
E01029435,3643 
E01029436,210 
E01029437,483 
E01029438,106 
E01029439,132 
E01029440,535 
E01029441,2846 
E01029442,243 
E01029443,313 
E01029444,202 
E01029445,771 
E01029446,1290 
E01029447,614 
E01029448,3227 
E01029449,528 
E01029450,129 
E01029451,317 
E01029452,217 
E01029453,83 
E01029454,261 
E01029455,313 
E01029456,338 
E01029457,80 
E01029458,258 
E01029459,175 
E01029460,2053 
E01029461,1670 
E01029462,730 
E01029463,840 
E01029464,320 
E01029465,309 
E01029466,308 
E01029467,536 
E01029468,173 
E01029469,214 
E01029470,140 
E01029471,538 
E01029472,143 
E01029473,920 
E01029474,218 
E01029475,417 
E01029476,211 
E01029477,1835 
E01029478,311 
E01029479,3549 
E01029480,249 
E01029481,1144 
E01029482,225 
E01029483,233 
E01029484,2204 
E01029485,150 
E01029486,242 
E01029487,192 
E01029488,1940 
E01029489,284 
E01029490,512 
E01029491,200 
E01029492,595 
E01029493,587 
E01029494,535 
E01029495,247 
E01029496,435 
E01029497,2966 
E01029498,799 
E01029499,346 
E01029500,189 
E01029501,266 
E01029502,299 
E01029503,1053 
E01029504,1431 
E01029505,443 
E01029506,199 
E01029507,234 
E01029508,502 
E01029509,813 
E01029511,220 
E01029512,587 
E01029513,377 
E01029514,764 
E01029515,437 
E01029516,600 
E01029517,637 
E01029518,483 
E01029519,921 
E01029520,191 
E01029521,1335 
E01029522,753 
E01029523,270 
E01029524,977 
E01029525,1020 
E01029526,4965 
E01029527,91 
E01029528,769 
E01029529,187 
E01029530,813 
E01029531,574 
E01029532,552 
E01029533,186 
E01029534,197 
E01029535,76 
E01029536,2125 
E01029537,355 
E01029538,1569 
E01029539,498 
E01029540,93 
E01029541,602 
E01029542,962 
E01029543,284 
E01029544,268 
E01029545,486 
E01029546,192 
E01029547,853 
E01029548,632 
E01029549,204 
E01029551,150 
E01029552,199 
E01029553,449 
E01029554,426 
E01029555,1249 
E01029556,661 
E01029557,374 
E01029558,253 
E01029559,5557 
E01029560,279 
E01029561,355 
E01029562,145 
E01029563,130 
E01029564,399 
E01029565,125 
E01029566,98 
E01029567,988 
E01029568,190 
E01029569,572 
E01029570,647 
E01029571,207 
E01029572,322 
E01029573,349 
E01029574,467 
E01029575,122 
E01029576,3265 
E01029577,205 
E01029578,1197 
E01029579,284 
E01029580,524 
E01029581,233 
E01029582,298 
E01029583,231 
E01029584,252 
E01029585,203 
E01029586,330 
E01029587,102 
E01029588,782 
E01029589,373 
E01029590,138 
E01029591,270 
E01029593,374 
E01029594,462 
E01029595,185 
E01029596,1128 
E01029597,172 
E01029598,286 
E01029599,319 
E01029600,209 
E01029601,451 
E01029602,1130 
E01029603,1355 
E01029604,5782 
E01029605,315 
E01029606,137 
E01029607,193 
E01029608,323 
E01029609,465 
E01029610,286 
E01029611,1300 
E01029612,423 
E01029613,1058 
E01029614,203 
E01029615,325 
E01029616,933 
E01029617,477 
E01029618,458 
E01029619,1342 
E01029620,138 
E01029621,1549 
E01029622,433 
E01029623,196 
E01029624,159 
E01029625,573 
E01029626,233 
E01029627,1139 
E01029628,354 
E01029629,207 
E01029630,389 
E01029631,188 
E01029632,494 
E01029633,439 
E01029634,151 
E01029635,768 
E01029636,289 
E01029637,1851 
E01029638,409 
E01029639,139 
E01029640,421 
E01029641,353 
E01029642,436 
E01029643,169 
E01029644,458 
E01029645,820 
E01029646,215 
E01029647,961 
E01029648,152 
E01029649,444 
E01029650,517 
E01029651,613 
E01029652,479 
E01029653,138 
E01029654,506 
E01029655,934 
E01029656,2405 
E01029657,184 
E01029658,977 
E01029659,180 
E01029660,895 
E01029661,618 
E01029662,277 
E01029663,129 
E01029664,173 
E01029665,172 
E01029666,669 
E01029667,1292 
E01029668,492 
E01029669,197 
E01029670,490 
E01029671,428 
E01029672,338 
E01029673,401 
E01029674,376 
E01029675,130 
E01029676,856 
E01029677,184 
E01029678,192 
E01029679,182 
E01029680,1706 
E01029681,426 
E01029682,427 
E01029683,566 
E01029684,322 
E01029685,179 
E01029686,119 
E01029687,589 
E01029688,616 
E01029689,1114 
E01029690,2087 
E01029691,1176 
E01029692,263 
E01029693,114 
E01029694,523 
E01029695,896 
E01029696,833 
E01029697,1601 
E01029698,373 
E01029699,1585 
E01029700,1362 
E01029701,10902 
E01029702,446 
E01029703,337 
E01029704,239 
E01029705,405 
E01029706,435 
E01029707,247 
E01029708,635 
E01029709,149 
E01029710,316 
E01029711,637 
E01029712,1824 
E01029713,407 
E01029714,165 
E01029715,111 
E01029716,186 
E01029717,118 
E01029718,329 
E01029719,213 
E01029720,228 
E01029721,388 
E01029722,611 
E01029723,935 
E01029724,367 
E01029725,3618 
E01029726,288 
E01029727,684 
E01029728,160 
E01029729,112 
E01029730,274 
E01029731,439 
E01029732,7028 
E01029733,1100 
E01029734,516 
E01029735,284 
E01029736,972 
E01029737,588 
E01029738,232 
E01029739,167 
E01029740,131 
E01029741,328 
E01029742,1107 
E01029743,1632 
E01029744,1271 
E01029745,1658 
E01029746,871 
E01029747,655 
E01029748,1034 
E01029749,426 
E01029750,343 
E01029751,130 
E01029752,76 
E01029753,271 
E01029754,2722 
E01029755,413 
E01029756,458 
E01029757,205 
E01029758,315 
E01029759,328 
E01029760,541 
E01029761,2218 
E01029762,551 
E01029763,284 
E01029764,174 
E01029765,86 
E01029766,295 
E01029767,370 
E01029768,186 
E01029769,420 
E01029770,226 
E01029771,585 
E01029772,579 
E01029773,246 
E01029774,997 
E01029775,226 
E01029776,438 
E01029777,489 
E01029778,679 
E01029779,311 
E01029780,412 
E01029781,252 
E01029782,647 
E01029783,520 
E01029784,371 
E01029785,1079 
E01029786,962 
E01029787,1735 
E01029788,304 
E01029789,531 
E01029790,216 
E01029791,433 
E01029792,814 
E01029793,372 
E01029794,543 
E01029795,446 
E01029796,282 
E01029797,728 
E01029798,506 
E01029799,229 
E01029800,270 
E01029801,946 
E01029802,740 
E01029803,636 
E01029804,1899 
E01029805,915 
E01029806,718 
E01029807,921 
E01029808,903 
E01029809,137 
E01029810,290 
E01029811,330 
E01029812,1028 
E01029813,1969 
E01029814,400 
E01029815,312 
E01029816,284 
E01029817,756 
E01029818,435 
E01029819,220 
E01029820,2417 
E01029821,301 
E01029822,188 
E01029823,165 
E01029824,317 
E01029825,138 
E01029826,158 
E01029827,169 
E01029828,77 
E01029829,859 
E01029830,242 
E01029831,227 
E01029832,228 
E01029833,437 
E01029834,165 
E01029835,5464 
E01029836,241 
E01029837,2751 
E01029838,1170 
E01029839,103 
E01029840,219 
E01029841,167 
E01029842,69 
E01029843,204 
E01029844,115 
E01029845,53 
E01029846,148 
E01029847,259 
E01029848,1861 
E01029849,165 
E01029850,1638 
E01029851,1158 
E01029852,168 
E01029853,491 
E01029854,197 
E01029855,921 
E01029856,268 
E01029857,580 
E01029858,165 
E01029859,264 
E01029860,132 
E01029861,291 
E01029862,189 
E01029863,205 
E01029864,239 
E01029865,809 
E01029867,498 
E01029868,165 
E01029869,133 
E01029870,209 
E01029871,926 
E01029872,408 
E01029873,635 
E01029874,281 
E01029875,524 
E01029876,701 
E01029877,662 
E01029878,1347 
E01029879,1749 
E01029880,484 
E01029881,518 
E01029882,468 
E01029883,578 
E01029884,334 
E01029885,1034 
E01029886,302 
E01029887,320 
E01029888,86 
E01029889,127 
E01029890,172 
E01029891,516 
E01029892,1064 
E01029893,1749 
E01029894,108 
E01029895,564 
E01029896,534 
E01029897,836 
E01029898,702 
E01029899,331 
E01029900,298 
E01029901,1274 
E01029902,689 
E01029903,312 
E01029904,327 
E01029905,441 
E01029906,932 
E01029907,723 
E01029908,510 
E01029909,545 
E01029910,129 
E01029911,716 
E01029912,334 
E01029913,3166 
E01029914,133 
E01029915,231 
E01029916,834 
E01029917,240 
E01029918,832 
E01029919,687 
E01029920,2541 
E01029921,803 
E01029922,549 
E01029923,207 
E01029925,1363 
E01029926,131 
E01029927,956 
E01029928,1953 
E01029929,530 
E01029930,862 
E01029937,789 
E01029938,169 
E01029939,697 
E01029940,1548 
E01029941,562 
E01029942,279 
E01029944,189 
E01029945,529 
E01029946,1041 
E01029947,1648 
E01029949,334 
E01029950,689 
E01029951,567 
E01029952,680 
E01029953,2891 
E01029954,2790 
E01029955,271 
E01029956,248 
E01029957,1233 
E01029958,232 
E01029960,260 
E01029961,231 
E01029962,265 
E01029963,550 
E01029964,5260 
E01029965,292 
E01029966,638 
E01029967,138 
E01029968,191 
E01029969,535 
E01029970,193 
E01029971,237 
E01029973,337 
E01029974,470 
E01029975,146 
E01029976,261 
E01029977,634 
E01029978,172 
E01029979,330 
E01029980,582 
E01029981,94 
E01029982,147 
E01029983,321 
E01029984,733 
E01029985,3538 
E01029986,374 
E01029987,163 
E01029988,5789 
E01029990,425 
E01029991,706 
E01029992,242 
E01029994,515 
E01029995,600 
E01029996,264 
E01029997,262 
E01029998,200 
E01029999,262 
E01030000,189 
E01030001,1165 
E01030002,471 
E01030003,406 
E01030004,433 
E01030005,1281 
E01030006,301 
E01030007,257 
E01030008,246 
E01030009,722 
E01030010,521 
E01030011,170 
E01030012,54 
E01030013,349 
E01030014,249 
E01030015,194 
E01030016,171 
E01030017,233 
E01030018,165 
E01030019,882 
E01030020,107 
E01030021,100 
E01030022,483 
E01030023,603 
E01030024,689 
E01030025,1666 
E01030026,316 
E01030027,1105 
E01030028,142 
E01030029,472 
E01030030,366 
E01030031,2918 
E01030032,240 
E01030033,181 
E01030034,368 
E01030035,417 
E01030036,219 
E01030037,216 
E01030038,421 
E01030039,425 
E01030040,307 
E01030041,1428 
E01030042,937 
E01030043,1980 
E01030044,254 
E01030045,1155 
E01030046,431 
E01030047,246 
E01030048,782 
E01030049,580 
E01030050,531 
E01030051,186 
E01030052,2083 
E01030053,915 
E01030054,425 
E01030055,428 
E01030056,1032 
E01030057,824 
E01030058,656 
E01030059,633 
E01030060,817 
E01030061,551 
E01030062,349 
E01030063,1080 
E01030064,1054 
E01030065,439 
E01030066,381 
E01030067,632 
E01030068,539 
E01030069,331 
E01030070,2983 
E01030071,2209 
E01030072,376 
E01030073,213 
E01030075,181 
E01030076,259 
E01030077,841 
E01030078,1375 
E01030079,160 
E01030080,363 
E01030081,746 
E01030082,964 
E01030083,1158 
E01030084,645 
E01030085,257 
E01030086,283 
E01030087,884 
E01030088,519 
E01030089,1448 
E01030090,722 
E01030091,5923 
E01030092,749 
E01030093,1192 
E01030094,450 
E01030095,276 
E01030096,524 
E01030097,262 
E01030098,1617 
E01030099,514 
E01030100,637 
E01030101,637 
E01030103,2104 
E01030104,524 
E01030105,284 
E01030106,1527 
E01030107,160 
E01030108,719 
E01030109,262 
E01030110,642 
E01030111,142 
E01030112,563 
E01030113,3390 
E01030114,1281 
E01030115,184 
E01030116,552 
E01030117,250 
E01030118,189 
E01030119,645 
E01030120,1306 
E01030121,677 
E01030122,456 
E01030123,164 
E01030124,3217 
E01030125,242 
E01030127,255 
E01030128,158 
E01030129,1780 
E01030130,960 
E01030131,90 
E01030132,2061 
E01030133,360 
E01030134,511 
E01030135,775 
E01030137,1172 
E01030138,1182 
E01030139,228 
E01030140,82 
E01030141,173 
E01030142,3577 
E01030143,299 
E01030144,270 
E01030145,420 
E01030146,628 
E01030147,406 
E01030148,355 
E01030149,114 
E01030150,567 
E01030151,1204 
E01030152,697 
E01030153,730 
E01030154,692 
E01030155,713 
E01030158,210 
E01030159,398 
E01030160,235 
E01030161,394 
E01030162,865 
E01030163,3637 
E01030164,437 
E01030165,1879 
E01030166,354 
E01030167,314 
E01030168,403 
E01030169,91 
E01030170,936 
E01030171,2870 
E01030172,948 
E01030173,938 
E01030174,505 
E01030175,520 
E01030176,611 
E01030179,420 
E01030180,406 
E01030181,260 
E01030183,266 
E01030184,650 
E01030185,748 
E01030186,236 
E01030187,1918 
E01030188,563 
E01030189,678 
E01030190,1744 
E01030191,1601 
E01030192,3096 
E01030193,863 
E01030194,822 
E01030195,227 
E01030196,604 
E01030197,1340 
E01030198,404 
E01030199,735 
E01030200,1312 
E01030201,672 
E01030203,959 
E01030204,303 
E01030205,190 
E01030206,189 
E01030207,216 
E01030208,461 
E01030209,997 
E01030210,377 
E01030211,2078 
E01030212,557 
E01030214,177 
E01030215,158 
E01030216,763 
E01030217,223 
E01030218,208 
E01030219,787 
E01030220,589 
E01030221,664 
E01030222,698 
E01030223,389 
E01030224,1175 
E01030225,2080 
E01030226,132 
E01030227,252 
E01030228,751 
E01030229,1260 
E01030230,1929 
E01030231,329 
E01030232,360 
E01030233,129 
E01030234,197 
E01030235,243 
E01030236,225 
E01030237,606 
E01030238,305 
E01030239,191 
E01030240,291 
E01030241,527 
E01030242,593 
E01030243,1141 
E01030244,1077 
E01030245,145 
E01030246,378 
E01030247,4284 
E01030248,193 
E01030249,2046 
E01030250,1641 
E01030251,202 
E01030252,500 
E01030253,2257 
E01030254,192 
E01030255,445 
E01030256,640 
E01030257,403 
E01030258,1503 
E01030259,368 
E01030260,680 
E01030261,617 
E01030262,506 
E01030263,741 
E01030264,446 
E01030265,340 
E01030266,366 
E01030267,566 
E01030268,175 
E01030269,252 
E01030270,609 
E01030271,212 
E01030272,375 
E01030273,191 
E01030274,155 
E01030275,158 
E01030276,681 
E01030277,91 
E01030278,174 
E01030279,113 
E01030280,115 
E01030281,489 
E01030282,1160 
E01030283,481 
E01030284,204 
E01030285,1152 
E01030286,979 
E01030287,208 
E01030288,212 
E01030289,575 
E01030290,336 
E01030291,94 
E01030292,166 
E01030293,783 
E01030294,573 
E01030295,599 
E01030296,279 
E01030297,1223 
E01030298,428 
E01030299,311 
E01030300,724 
E01030301,208 
E01030302,2166 
E01030303,270 
E01030304,756 
E01030305,372 
E01030306,961 
E01030307,1887 
E01030308,1408 
E01030309,682 
E01030310,1208 
E01030311,231 
E01030312,299 
E01030313,527 
E01030314,235 
E01030315,271 
E01030316,201 
E01030317,1907 
E01030318,747 
E01030319,461 
E01030320,399 
E01030321,286 
E01030322,575 
E01030323,201 
E01030324,300 
E01030325,452 
E01030326,813 
E01030327,912 
E01030328,292 
E01030329,615 
E01030330,358 
E01030331,244 
E01030332,193 
E01030333,224 
E01030334,1103 
E01030335,244 
E01030336,454 
E01030337,443 
E01030338,280 
E01030339,444 
E01030340,396 
E01030341,352 
E01030342,612 
E01030343,923 
E01030344,263 
E01030345,303 
E01030346,810 
E01030347,7062 
E01030348,552 
E01030349,421 
E01030350,622 
E01030351,650 
E01030352,690 
E01030353,813 
E01030354,342 
E01030355,1005 
E01030356,149 
E01030357,436 
E01030358,378 
E01030359,2259 
E01030360,621 
E01030361,505 
E01030362,227 
E01030363,404 
E01030364,214 
E01030365,236 
E01030366,818 
E01030367,357 
E01030368,401 
E01030369,360 
E01030370,485 
E01030371,221 
E01030372,1263 
E01030373,568 
E01030374,1984 
E01030375,1111 
E01030376,968 
E01030377,326 
E01030378,490 
E01030379,537 
E01030380,247 
E01030381,320 
E01030382,358 
E01030383,947 
E01030384,429 
E01030385,1178 
E01030386,209 
E01030387,214 
E01030388,318 
E01030389,197 
E01030390,1055 
E01030391,482 
E01030392,1235 
E01030393,506 
E01030394,284 
E01030395,331 
E01030396,984 
E01030398,443 
E01030399,405 
E01030400,148 
E01030401,468 
E01030402,466 
E01030403,321 
E01030404,230 
E01030405,529 
E01030406,490 
E01030407,192 
E01030408,374 
E01030409,280 
E01030410,1897 
E01030411,5061 
E01030412,2144 
E01030413,253 
E01030414,147 
E01030415,240 
E01030416,307 
E01030417,2007 
E01030418,305 
E01030419,2424 
E01030420,181 
E01030421,329 
E01030422,398 
E01030423,511 
E01030424,302 
E01030425,307 
E01030426,157 
E01030427,167 
E01030428,814 
E01030429,647 
E01030430,570 
E01030431,254 
E01030432,174 
E01030433,222 
E01030434,627 
E01030435,397 
E01030436,695 
E01030437,549 
E01030438,2001 
E01030439,584 
E01030440,544 
E01030441,512 
E01030442,261 
E01030443,257 
E01030444,355 
E01030445,629 
E01030446,469 
E01030447,557 
E01030448,390 
E01030449,2233 
E01030450,2410 
E01030451,2904 
E01030452,4558 
E01030453,404 
E01030454,327 
E01030455,7540 
E01030456,267 
E01030457,665 
E01030458,996 
E01030459,1040 
E01030460,317 
E01030461,495 
E01030462,346 
E01030463,888 
E01030464,240 
E01030465,355 
E01030466,545 
E01030467,284 
E01030468,6385 
E01030469,232 
E01030470,7355 
E01030471,531 
E01030472,858 
E01030473,935 
E01030474,2008 
E01030475,454 
E01030476,254 
E01030477,517 
E01030478,4041 
E01030479,341 
E01030480,972 
E01030481,239 
E01030482,251 
E01030483,589 
E01030484,2504 
E01030485,328 
E01030486,231 
E01030487,318 
E01030488,253 
E01030489,734 
E01030490,546 
E01030491,986 
E01030492,576 
E01030493,157 
E01030494,149 
E01030495,352 
E01030496,344 
E01030497,163 
E01030498,239 
E01030499,480 
E01030500,269 
E01030501,366 
E01030502,534 
E01030503,1048 
E01030504,652 
E01030505,202 
E01030506,130 
E01030507,339 
E01030508,394 
E01030509,584 
E01030510,1648 
E01030511,303 
E01030512,356 
E01030513,161 
E01030514,603 
E01030515,642 
E01030516,354 
E01030517,545 
E01030518,299 
E01030519,290 
E01030520,243 
E01030521,1117 
E01030522,192 
E01030523,189 
E01030524,887 
E01030525,444 
E01030526,279 
E01030527,662 
E01030528,515 
E01030529,450 
E01030530,313 
E01030531,2038 
E01030532,466 
E01030533,1349 
E01030534,2888 
E01030535,895 
E01030536,415 
E01030537,1056 
E01030538,2460 
E01030539,586 
E01030540,445 
E01030541,247 
E01030542,253 
E01030543,398 
E01030544,418 
E01030545,271 
E01030546,262 
E01030547,192 
E01030548,4209 
E01030549,3434 
E01030550,2422 
E01030551,3107 
E01030552,1231 
E01030553,1329 
E01030554,325 
E01030555,712 
E01030556,1671 
E01030557,666 
E01030558,551 
E01030559,338 
E01030560,2070 
E01030561,652 
E01030562,196 
E01030563,1258 
E01030564,180 
E01030565,523 
E01030566,228 
E01030567,417 
E01030568,283 
E01030569,394 
E01030570,474 
E01030571,296 
E01030572,3831 
E01030573,641 
E01030574,254 
E01030575,3168 
E01030576,436 
E01030577,418 
E01030578,167 
E01030579,621 
E01030580,844 
E01030581,220 
E01030582,119 
E01030583,311 
E01030584,242 
E01030585,219 
E01030586,191 
E01030587,212 
E01030588,236 
E01030589,2444 
E01030590,1455 
E01030591,336 
E01030592,829 
E01030593,368 
E01030594,1274 
E01030595,290 
E01030596,243 
E01030597,497 
E01030598,1067 
E01030599,199 
E01030600,449 
E01030601,282 
E01030602,422 
E01030603,347 
E01030604,469 
E01030605,384 
E01030606,771 
E01030607,328 
E01030608,281 
E01030609,235 
E01030610,609 
E01030611,1418 
E01030612,2509 
E01030613,1496 
E01030614,480 
E01030615,3507 
E01030616,532 
E01030617,2063 
E01030618,351 
E01030619,388 
E01030620,6643 
E01030621,913 
E01030622,692 
E01030623,734 
E01030624,748 
E01030625,508 
E01030626,220 
E01030627,794 
E01030628,1084 
E01030629,1851 
E01030630,200 
E01030631,322 
E01030632,266 
E01030633,289 
E01030634,214 
E01030635,1250 
E01030636,770 
E01030637,231 
E01030638,480 
E01030639,1979 
E01030640,282 
E01030641,422 
E01030642,270 
E01030643,159 
E01030644,748 
E01030645,236 
E01030646,1182 
E01030647,1549 
E01030648,574 
E01030649,1671 
E01030650,127 
E01030651,676 
E01030652,1035 
E01030653,1584 
E01030654,219 
E01030655,1002 
E01030656,466 
E01030657,1274 
E01030658,484 
E01030659,1771 
E01030660,326 
E01030661,311 
E01030662,254 
E01030663,299 
E01030664,789 
E01030665,1920 
E01030666,3517 
E01030667,1678 
E01030668,2238 
E01030669,939 
E01030670,961 
E01030671,2186 
E01030672,609 
E01030673,770 
E01030674,194 
E01030675,219 
E01030676,101 
E01030677,4799 
E01030678,523 
E01030679,1732 
E01030680,537 
E01030681,303 
E01030682,1325 
E01030683,379 
E01030684,259 
E01030685,3088 
E01030686,612 
E01030687,874 
E01030688,208 
E01030689,532 
E01030690,448 
E01030691,239 
E01030692,1438 
E01030693,365 
E01030694,258 
E01030695,153 
E01030696,569 
E01030697,187 
E01030698,253 
E01030699,3502 
E01030700,334 
E01030701,360 
E01030702,225 
E01030703,214 
E01030704,296 
E01030705,251 
E01030706,344 
E01030707,1042 
E01030708,226 
E01030709,199 
E01030710,185 
E01030711,395 
E01030712,1644 
E01030713,211 
E01030714,737 
E01030715,215 
E01030716,179 
E01030717,451 
E01030718,407 
E01030719,343 
E01030720,623 
E01030721,1404 
E01030722,539 
E01030723,249 
E01030724,236 
E01030725,1253 
E01030726,200 
E01030727,254 
E01030728,278 
E01030729,232 
E01030730,635 
E01030731,721 
E01030732,704 
E01030733,812 
E01030734,672 
E01030735,1021 
E01030736,6188 
E01030737,1338 
E01030738,791 
E01030739,317 
E01030740,180 
E01030741,403 
E01030742,313 
E01030743,254 
E01030744,604 
E01030745,192 
E01030746,824 
E01030747,504 
E01030748,335 
E01030749,290 
E01030750,144 
E01030751,748 
E01030752,2245 
E01030753,759 
E01030754,660 
E01030755,1545 
E01030756,345 
E01030757,243 
E01030758,1160 
E01030759,801 
E01030760,626 
E01030761,1096 
E01030762,390 
E01030763,832 
E01030764,658 
E01030765,269 
E01030766,3884 
E01030767,171 
E01030768,6183 
E01030769,752 
E01030770,1110 
E01030771,225 
E01030772,767 
E01030773,274 
E01030774,316 
E01030775,279 
E01030776,199 
E01030777,312 
E01030778,254 
E01030779,682 
E01030780,263 
E01030781,439 
E01030782,282 
E01030783,388 
E01030784,1442 
E01030785,411 
E01030786,650 
E01030787,173 
E01030788,143 
E01030789,386 
E01030790,242 
E01030791,304 
E01030792,194 
E01030793,3650 
E01030794,687 
E01030795,1249 
E01030796,213 
E01030797,285 
E01030798,369 
E01030799,245 
E01030800,4043 
E01030801,224 
E01030802,834 
E01030803,1654 
E01030804,305 
E01030805,305 
E01030806,222 
E01030807,700 
E01030808,423 
E01030809,389 
E01030810,1061 
E01030811,260 
E01030812,533 
E01030813,1178 
E01030814,480 
E01030815,563 
E01030816,757 
E01030817,314 
E01030818,228 
E01030819,1115 
E01030820,453 
E01030821,1798 
E01030822,758 
E01030823,1359 
E01030824,524 
E01030825,637 
E01030826,287 
E01030827,991 
E01030828,537 
E01030829,1400 
E01030830,504 
E01030831,1170 
E01030832,409 
E01030833,583 
E01030834,357 
