,time:Treat,"(0, '15,069 < 30,138 ft2 (1,400 < 2,800 m2)')","(0, '3,013 < 15,069 ft2 (280 < 1,400 m2)')","(0, '30,138 ft2 > (2,800 m2)')","(0, '< 3,013 ft2 (280m2)')",FoodPTt,FoodPT15n,FoodPT30n,FoodPT15pct,FoodPT30pct,FoodCyct,FoodCyc15n,FoodCyc30n,FoodCyc45n,FoodCyc60n,FoodCyc15pct,FoodCyc30pct,FoodCyc45pct,FoodCyc60pct,FoodCart,FoodCar15n,NUMPOINTS,PointsDens,NearestDist_mean,NearestDist_median,NUMPOINTS(500m)_mean,NUMPOINTS(500m)_median,NUMPOINT(1km)_mean,NUMPOINT(1km)_median,NUMPOINT(2km)_mean,NUMPOINT(2km)_median,0-18,19-34,35-49,50-64,65+,Total_pop,IMD - Average rank ,IMD - Rank of average rank ,IMD - Average score ,IMD - Rank of average score ,IMD - Proportion of LSOAs in most deprived 10% nationally ,IMD - Rank of proportion of LSOAs in most deprived 10% nationally ,IMD 2019 - Extent ,IMD 2019 - Rank of extent ,IMD 2019 - Local concentration ,IMD 2019 - Rank of local concentration ,Income - Average rank,Income - Rank of average rank,Income - Average score,Income - Rank of average score,Income - Proportion of LSOAs in most deprived 10% nationally,Income - Rank of Proportion of LSOAs in most deprived 10% nationally,Income - Scale,Income - Rank of scale,Employment - Average rank,Employment - Rank of average rank,Employment - Average score,Employment - Rank of average score,Employment - Proportion of LSOAs in most deprived 10% nationally,Employment - Rank of proportion of LSOAs in most deprived 10% nationally,Employment - Scale,Employment - Rank of scale,"Education, Skills and Training - Average rank","Education, Skills and Training - Rank of average rank","Education, Skills and Training - Average score","Education, Skills and Training - Rank of average score","Education, Skills and Training - Proportion of LSOAs in most deprived 10% nationally","Education, Skills and Training - Rank of proportion of LSOAs in most deprived 10% nationally",Health Deprivation and Disability - Average rank,Health Deprivation and Disability - Rank of average rank,Health Deprivation and Disability - Average score,Health Deprivation and Disability - Rank of average score,Health Deprivation and Disability - Proportion of LSOAs in most deprived 10% nationally,Health Deprivation and Disability - Rank of proportion of LSOAs in most deprived 10% nationally,Crime - Average rank,Crime - Rank of average rank,Crime - Average score,Crime - Rank of average score,Crime - Proportion of LSOAs in most deprived 10% nationally,Crime - Rank of proportion of LSOAs in most deprived 10% nationally,Barriers to Housing and Services - Average rank,Barriers to Housing and Services - Rank of average rank,Barriers to Housing and Services - Average score,Barriers to Housing and Services - Rank of average score,Barriers to Housing and Services - Proportion of LSOAs in most deprived 10% nationally,Barriers to Housing and Services - Rank of proportion of LSOAs in most deprived 10% nationally,Living Environment - Average rank,Living Environment - Rank of average rank,Living Environment - Average score,Living Environment - Rank of average score,Living Environment - Proportion of LSOAs in most deprived 10% nationally,Living Environment - Rank of proportion of LSOAs in most deprived 10% nationally,Cars: No cars or vans in household; measures: Value,Cars: 1 car or van in household; measures: Value,Cars: 2 cars or vans in household; measures: Value,Cars: 3 cars or vans in household; measures: Value,Cars: 4 or more cars or vans in household; measures: Value,Total_car,WA_HubDist,WA_NUMPOINTS(500m),WA_NUMPOINTS(1km),WA_NUMPOINTS(2km),pop_den,NNI,z.score,p,expected.mean.distance,observed.mean.distance,Employee,employee/pop
IMD - Average rank ,-0.11222787068805046,-0.3505996778478935,0.07260381316251036,0.0717800150903393,0.07266318224246068,-0.28260176883953947,0.2661087274561095,0.18174112953643573,0.3644694352535354,0.13156795132898616,-0.28800047443487803,0.3280293639106165,0.18048432264480727,0.14036616849985792,0.14036616849985792,0.2056243397694826,0.1403661684998578,0.1403661684998578,0.1403661684998578,-0.19166290683926845,0.04719148216961768,0.05799075589040519,0.008110508186438999,-0.18283862686843813,-0.18527287321860983,-0.001122412043099399,-0.01981904276518424,-0.00545440954384437,-0.03228002054872323,0.07113845194030172,0.0275028053898625,0.23299881286300977,0.5758006027507938,-0.15492075109231984,-0.6728694898644131,-0.7843560730684499,0.33717923068694217,1.0,-0.9950192152000887,0.9938898283174857,-0.9940845580645984,0.3310825315673368,-0.6446108334383359,0.8803600553776375,-0.9440588360919351,0.8273096704032675,-0.8429165069819711,0.949351333975146,-0.93787187915601,0.8205230198296304,-0.9515924949602939,0.5684238027561416,-0.6928906645036692,0.8009959272434062,-0.691614602949212,0.9485013475500983,-0.950999002743189,-1.0300450568223895e-15,-0.9357603981957474,0.08342215496323038,-0.3699234956486415,0.790972737530755,-0.683671550599501,0.6227512494852141,-0.5546998490267092,0.5850172876007571,-0.5310211364910292,,0.0977835371437604,0.8706261097428302,-0.8636626344603445,0.8450343123368869,-0.8484422744767485,,-0.5348234517977276,0.7803289426587001,-0.815307561876386,0.6895668987593921,-0.8031890335604557,0.6632358567459374,-0.8404309144465341,0.7426098773546358,-0.6402213550357139,0.7179670910469597,-0.6394982137508101,0.5850747583825651,-0.49782170766943784,0.5281386123582245,-0.532035130467369,0.4934867896434544,-0.5299505710275263,0.3066637990435775,-0.5509788921164321,0.5731774458518278,-0.4683987742847242,-0.6077408901666984,-0.5748766836344696,-0.585138805078171,-0.3347118965308403,-0.1983450489119617,0.01144588768569974,-0.0015678289300680964,0.07725224525031392,0.5954102735304867,0.09857751189489532,0.11128943185194003,0.18588561763943215,-0.18407503075189643,-0.08016974210596461,-0.006794301623074562,-0.19235139058772605
IMD - Rank of average rank ,0.11643048567214836,0.39132641239491517,-0.061994261909579934,-0.10136212354189579,-0.08470234735690681,0.29014038159309014,-0.2716495869376874,-0.17949114210050443,-0.36000978694566194,-0.13176062601622524,0.29109575255033093,-0.3285822399755465,-0.18394244534176799,-0.14259296447794775,-0.14259296447794775,-0.19450360638236536,-0.1425929644779478,-0.1425929644779478,-0.1425929644779478,0.18983240406504603,-0.07246184595357483,-0.09895007121055091,-0.01353881702197643,0.19336725428254645,0.19675305789515513,-0.008617843071338947,0.012662318968752246,-0.0013673165002935353,0.02692448382277018,-0.0790350412566166,-0.03653466615780231,-0.20421667776689734,-0.5845809841820123,0.13892204457844826,0.6624652886807957,0.7842654084556326,-0.3610069997479409,-0.9950192152000887,1.0,-0.9835536596381979,0.9943842244631396,-0.3282448235080591,0.6311492140890906,-0.8538692305366458,0.9362106541288816,-0.8390169836705325,0.8513122759457163,-0.9462269777803657,0.9430645718746707,-0.8264476276735152,0.9552564442006937,-0.5834244565360073,0.7027090270350823,-0.8148653124013874,0.7033405874233786,-0.9454567783300803,0.9508327135705363,-5.629401043700566e-17,0.9369422108179944,-0.09113285741004101,0.385193566435954,-0.810478246719717,0.6990060920518101,-0.6074189509408183,0.5340009335898812,-0.5671075299271571,0.5129083729089,,-0.10103493212393845,-0.8629503373232241,0.8582344390131769,-0.8386919881936168,0.8431621248037703,,0.5166671930643681,-0.7881381661043821,0.8246670350957594,-0.6968062498346084,0.8122719741507038,-0.6657108930815965,0.8401543286769247,-0.730327945421584,0.6408575667035123,-0.6921258226991307,0.6419985844181697,-0.5488968350834144,0.49358009049969775,-0.5415386305228325,0.5431703650929549,-0.5079626449019571,0.5412233298306593,-0.3236576573519011,0.5649976747513642,-0.5778188747214232,0.4710173480317298,0.6138417328463753,0.5794679935170581,0.5880390228939791,0.3201095372397137,0.20951616981505686,-0.020800662009475897,-0.004896240633518778,-0.08474574719808359,-0.5984705471832671,-0.06261364066178202,-0.07939018116844887,-0.1766247499029079,0.1902423904024573,0.10940276529577977,-0.006190062335958291,0.19381446286084686
IMD - Average score ,-0.12023792538519196,-0.32988096341080003,0.07975359083444343,0.05554674853498784,0.06575335681224226,-0.2827727401716675,0.26666348160268394,0.1725734398832073,0.37056258122207414,0.13268017296100468,-0.29114802097796816,0.3334630002143992,0.18879022874049792,0.15334714528331905,0.15334714528331905,0.1887712730768985,0.15334714528331891,0.15334714528331891,0.15334714528331891,-0.194012188251796,-0.0030171319130894137,0.024509146003444303,0.003062986788519166,-0.18230667024320496,-0.18374389779757738,-0.006158402435977761,-0.0244286588453252,-0.009815205191938426,-0.034856664079874415,0.06698637559297256,0.02168921488668949,0.24592359380954915,0.5504122312766478,-0.13178278335857327,-0.6608866286208861,-0.7691661148779773,0.3094293264325092,0.9938898283174857,-0.9835536596381979,1.0,-0.9902135325216509,0.38012902302533386,-0.6956334229213673,0.9191158542123358,-0.9656907596750197,0.828960044068436,-0.855394690931969,0.9381305888609003,-0.9188145782914083,0.8335824445509296,-0.941901981561362,0.5909301299550156,-0.7260836642651067,0.7865073686142543,-0.6724728779041478,0.9476753914236912,-0.9502796896796029,1.0488584205928713e-15,-0.9413119558842719,0.09538632720718151,-0.3918077802493607,0.7753053068417729,-0.6651485186194757,0.6266976383267423,-0.5709733844143154,0.5984522873602737,-0.5522086519985547,,0.09186480712548435,0.864279753902558,-0.8564123447349133,0.8313964385209525,-0.838004295787207,,-0.5471710102107522,0.7739461119467882,-0.8063397943416722,0.6842772471560903,-0.7944409297890206,0.6790468736158201,-0.8441907234248275,0.7333076257106408,-0.6099887095754544,0.7216034722063355,-0.6096449616995855,0.6027389600990145,-0.4892439078673699,0.5245962224316287,-0.5276534128671597,0.4888950899859471,-0.5264816056576094,0.2987537554389619,-0.5362779803825727,0.574257534917015,-0.46777129069533563,-0.6088445298935915,-0.5803948268852477,-0.5882400414959842,-0.3480497348237597,-0.1961780315358876,0.005807201773041249,-0.005866532864888539,0.07308019203390217,0.5958963224692335,0.11784492697733234,0.12893470401708082,0.18612940225938132,-0.18589191628791427,-0.0712230044669857,-0.01460992365320999,-0.1942580926260782
IMD - Rank of average score ,0.1352477312304402,0.37085689259467614,-0.08230486009791119,-0.08598456061040992,-0.06627859374628765,0.29335194049014357,-0.2757660623619726,-0.14708550569543707,-0.3505222120010707,-0.11878252997452528,0.29310038638073993,-0.30981682234657154,-0.18144858052572516,-0.14329674816814209,-0.14329674816814209,-0.1775274142490638,-0.1432967481681419,-0.1432967481681419,-0.1432967481681419,0.1991219415114118,-0.03791199333541938,-0.08951637607491575,-0.014958163773192774,0.18923696514372898,0.19244659969009856,-0.011211695560681837,0.010702683356670418,-0.005355791594517699,0.020726321928834442,-0.08421224705742948,-0.038613817882336476,-0.20574962411655534,-0.5636679395410256,0.1462051991964753,0.6453206471084311,0.7557863255260199,-0.3467710195078902,-0.9940845580645984,0.9943842244631396,-0.9902135325216509,1.0,-0.3665175510052334,0.6736325436545023,-0.8848482042787996,0.9617599343163374,-0.8699154852287423,0.8851360083255666,-0.9404731133972551,0.9334741507569553,-0.8024727997604727,0.9586199759476187,-0.6137515883104033,0.7382021114903184,-0.8056133429767882,0.7005057513165478,-0.9515045300868749,0.9547756820941401,-1.632269605514995e-16,0.9512896478473478,-0.12225508274544036,0.4091012525733334,-0.8009262847122296,0.6977405890712312,-0.6208179168612719,0.551325926444266,-0.5878180864445649,0.5363074416723755,,-0.0759817974228573,-0.8559297697009173,0.8494383750540034,-0.8272451550415879,0.8282161443380296,,0.5090801499117759,-0.7862064568402528,0.8217530529700765,-0.6950940662417627,0.8110945009031513,-0.6871091028632546,0.8531122412539575,-0.7267648999262695,0.6347470249919175,-0.6929086796043035,0.6325220106045344,-0.5568410146617325,0.4947515033093334,-0.5302986805107063,0.5280205038404301,-0.49811652165780906,0.5278168885732586,-0.3213702182689274,0.5576416016200471,-0.5825547481201907,0.4854160661293388,0.6130838030975323,0.576970270997847,0.5783186201940904,0.31781365380191423,0.20376439349714942,-0.022856755616090876,-0.008984554472027914,-0.09007669142022882,-0.6032986783199188,-0.06252636978844715,-0.07660240314621009,-0.17872632280814413,0.18989217648702478,0.10936795600674253,-0.022078087746310884,0.19505469227834069
IMD - Proportion of LSOAs in most deprived 10% nationally ,-0.005193371779926691,-0.0681779952430088,0.08980018410776125,0.1653525517767914,-0.13908416855948627,-0.014367766268315952,0.01872972293003776,0.10946709134892929,0.090506156386047,0.07470178808339956,-0.03769681700678049,0.20802881749771074,0.08713920918781264,0.07470178808339958,0.07470178808339958,-0.1171979065931071,0.0747017880833997,0.0747017880833997,0.0747017880833997,0.11522486313839465,-0.06392690102322816,-0.27424385055382733,-0.03499701389752322,-0.042830293874817765,-0.07207833924979337,-0.05351930723212241,-0.08100925873009823,-0.046974017734238024,-0.040794664358518654,-0.012574698045566246,-0.019311768432615915,0.029569807360207177,0.03152913356482863,0.10240845202379445,-0.033161814764990326,-0.11064988019997743,0.04413568881269715,0.3310825315673368,-0.3282448235080591,0.38012902302533386,-0.3665175510052334,1.0,-0.8183541326988049,0.4009408088260705,-0.44365000826661943,0.4395045388500961,-0.5157149832167786,0.2555404560882586,-0.24461212989934272,0.35117542030184246,-0.313907129441806,0.5336000974881927,-0.5960483981592322,0.253498560087311,-0.19019936095530618,0.28353206038078405,-0.29493220249090873,5.082510945197365e-17,-0.35782972183348255,0.16035674514745457,-0.5266318454825,0.2339358277366584,-0.17674157268076102,0.10921807144323323,-0.13294456502096189,0.15710353596180654,-0.18614549388788304,,0.07282224777758102,0.05258751602697722,-0.04674013494145762,0.024050962427167873,-0.01917683162866594,,-0.13457882180323866,0.28263386022519466,-0.27813408774114823,0.2484772713521402,-0.27751359511944435,0.32479917717646006,-0.3400687897817823,0.4309075620801343,-0.2836718068223358,0.44416931384663944,-0.2917784537227938,0.46329756844228887,-0.39854750040505477,0.25344942602559656,-0.22681273417012654,0.2277628342391865,-0.2403385668311141,0.13465462536381045,-0.1292318356218545,0.20854580043412058,-0.20978918545890962,-0.20202226466146714,-0.17199868494059828,-0.1595362351965242,-0.11931966839231964,-0.04870590696344977,-0.05246191145636699,-0.04431064472390917,-0.011295216732292312,0.2681358171032529,-0.056940691522107956,-0.011497289213695468,0.2669291458277407,-0.04203683897281998,-0.07381121802320008,-0.13526789273023948,-0.07930160614922198
IMD - Rank of proportion of LSOAs in most deprived 10% nationally ,0.08996577294514105,0.12420569718117218,-0.1362846999017148,-0.027858090197429273,0.06923526542794652,0.19530287270612026,-0.19105599022825867,-0.1318558501179724,-0.2674879287394079,-0.11828340858397668,0.22663323967473725,-0.3017820761527061,-0.15454145271795297,-0.13323878208310017,-0.13323878208310017,-0.07688881900849798,-0.13323878208309992,-0.13323878208309992,-0.13323878208309992,0.11414447247777686,0.036221850783098364,0.21100924994779097,-0.011432415607035538,0.17558188949053324,0.1955058238396719,-0.0012510246434835263,-0.0013456605933975304,-0.006305694608961499,0.00020510128198647742,-0.0731593037596602,-0.044882721565917535,-0.06549812257057094,-0.24321262999868032,-0.12033007536280278,0.26369391198754316,0.3904809082498005,-0.09237750771561275,-0.6446108334383359,0.6311492140890906,-0.6956334229213673,0.6736325436545023,-0.8183541326988049,1.0,-0.725155232406222,0.7421494546464381,-0.6699993476413786,0.7558916618952484,-0.5425029236548409,0.517105737458675,-0.572843383317266,0.5961247571277858,-0.6849275742239981,0.7855335338755988,-0.45222151201985195,0.37074603012962193,-0.5956772278757559,0.6039110091282692,3.886039726435473e-16,0.6560964474743853,-0.376973885440403,0.7002074630019448,-0.4573683472449059,0.37141596960462353,-0.280676306757156,0.2807085136056803,-0.30136680843464014,0.3052002711546611,,-0.07157006654555531,-0.41657063553981577,0.4021898785418244,-0.35374669775236484,0.35782743679730655,,0.2675446870953646,-0.5223095315044276,0.5252977890676371,-0.4624228213183625,0.5187911903678339,-0.5930874203981723,0.5991664003036353,-0.5886464731436236,0.4177024429781046,-0.5954843285385518,0.4116729898671018,-0.5638873702571806,0.459771837279633,-0.46981823673489254,0.44724407685402984,-0.4341297191788209,0.4550791370473907,-0.3281250557972408,0.39587313814149366,-0.4422080497793029,0.39037641360305525,0.4506179207014406,0.4307925141981117,0.4164982672331015,0.292630275283751,0.18532704580412881,-0.009034182714911913,-0.0113356159806966,-0.07937809958981384,-0.5141128665865623,-0.08223588352099373,-0.11520543288085049,-0.32947982974009427,0.20061325902502578,0.13496425265842932,0.03549741474261486,0.14052411630460943
IMD 2019 - Extent ,-0.13236717910103296,-0.22047054807000024,0.01820546018951635,0.05948978981542013,0.06046493733586536,-0.19961258604537668,0.1978847675806902,0.07508450637647357,0.27077979288506654,0.09172492321316783,-0.20386027787234118,0.23165496679387948,0.10699659909994146,0.09172492321316787,0.09172492321316787,0.030455530650749418,0.09172492321316787,0.09172492321316787,0.09172492321316787,-0.15663812848122355,-0.2250283881616044,-0.037860852429220715,-0.06256937767703773,-0.10839238752286906,-0.0988406345709995,-0.06658203857714261,-0.06597483286396848,-0.07096815827874481,-0.08183770736750859,-0.00567286501721844,-0.04971594877192131,0.31076368391089293,0.3686112901677506,-0.12341652548787041,-0.5314037036571106,-0.5931310877611438,0.22903595494825077,0.8803600553776375,-0.8538692305366458,0.9191158542123358,-0.8848482042787996,0.4009408088260705,-0.725155232406222,1.0,-0.9501803195275366,0.7895062357659491,-0.8363355242647285,0.8273814592810954,-0.7893166664165943,0.7447193642775838,-0.8387185525825123,0.5643508243766562,-0.7398238694086768,0.6705108511768911,-0.5865731136202298,0.8833495323358651,-0.8795390093502556,-1.5087454402988336e-16,-0.8962100825195187,0.1797094385264232,-0.4309597729216164,0.6581679165179157,-0.5832778209057667,0.635403576285989,-0.6183014311348933,0.6365812750082583,-0.6135860041202077,,0.02962450071193494,0.758997028868094,-0.7495127215194282,0.7029727955532526,-0.7226497787166942,,-0.5167561356831775,0.6918681703200836,-0.7128510694931556,0.6215806966522198,-0.7021313028166688,0.614246027733712,-0.7589869799005566,0.6226287484418092,-0.47979098772443235,0.6486756168970871,-0.4720596357508411,0.558904734792825,-0.3895118667470955,0.39581815468482107,-0.3886452756176592,0.36425548195746177,-0.3918198117898463,0.21651651818887505,-0.38735852619617317,0.45888466412408707,-0.38383175195601577,-0.47930989403662155,-0.4640394692700321,-0.45449077203953475,-0.2762809723807129,-0.11335116239631035,-0.0581995259048084,-0.06831128209142619,-0.00014271424214100587,0.5007774282306454,0.17224780957061545,0.16402413920572112,0.11895000717770873,-0.10973668932139825,0.0409094567572481,-0.008362714437805382,-0.23208693326679794
IMD 2019 - Rank of extent ,0.1768366367337517,0.3354172469993229,-0.07399990296078941,-0.09016677799632788,-0.05301316789276624,0.28762035298044303,-0.27775002988282455,-0.0773723470412248,-0.32335784149028574,-0.08912338976154488,0.28614333043642776,-0.2871706860905254,-0.16765534523097192,-0.15106904253536635,-0.15106904253536635,-0.06653434787977473,-0.1510690425353659,-0.1510690425353659,-0.1510690425353659,0.21949611351358542,0.1120622810850453,-0.07911708320752991,0.00825008767443501,0.1686670594604919,0.17164444077567922,0.005880487848828362,0.020640863828802456,0.011809403704957502,0.03226391154927685,-0.06694078933857758,-0.0169375707872899,-0.2132920448322663,-0.4777345700356845,0.12294057981026245,0.578021103359802,0.660806680299709,-0.30753149554675957,-0.9440588360919351,0.9362106541288816,-0.9656907596750197,0.9617599343163374,-0.44365000826661943,0.7421494546464381,-0.9501803195275366,1.0,-0.9025285104504918,0.9305106612346966,-0.8842313539149699,0.863404543075224,-0.7869035616034167,0.9181851491722232,-0.658682130174049,0.8190026798873955,-0.7620249483088319,0.667095097041934,-0.9312979815425546,0.9331052451866497,9.62267168336833e-17,0.9537533842371893,-0.16497665378607054,0.46073353341122936,-0.762437744977938,0.6716178952086787,-0.631249917031419,0.5784648015360039,-0.6183275335060211,0.5785117343031185,,-0.022471849231759582,-0.814841287517932,0.807674292495464,-0.770655353955466,0.7742314465975666,,0.5107782549563998,-0.749594335127879,0.7793221793036481,-0.6693752498900927,0.7696309405879016,-0.6846516005778877,0.8350191025840887,-0.6608702148004095,0.5546087312890732,-0.6480661032959223,0.5441710721898447,-0.5328071403515549,0.43107873078889,-0.475661655549743,0.4616922000981958,-0.45155971243172077,0.4648421543435937,-0.30158740304683557,0.5072912799262546,-0.5604593577089461,0.4760463718299646,0.5843608422919248,0.5537002779967979,0.5355440653418483,0.29473864378642256,0.17713719599003605,-0.0038947062589111325,0.008411283737069432,-0.07262815869413555,-0.5864988843420359,-0.07302799497162624,-0.07613484230593019,-0.15440484140065677,0.1799545825120949,0.09710568125598773,-0.024446819974837466,0.217103840701688
IMD 2019 - Local concentration ,-0.17344575835016812,-0.346277534118524,0.06213737760697319,0.2079233431675238,-0.0008528910698629291,-0.2426134626085056,0.23594480638853993,-0.03840989530050806,0.21927633767564303,0.015793434894011953,-0.22807160974678622,0.18421017514828983,0.10225369808726983,0.1041384711566893,0.1041384711566893,-0.033745576742488466,0.10413847115668926,0.10413847115668926,0.10413847115668926,-0.2105185095981146,-0.08610418658316304,0.22824106087025411,-0.03649495693771858,-0.11736892233767732,-0.13879824899390492,-0.02044060710850388,-0.021694980012423985,-0.030586941656947735,-0.045552321034913676,0.04492475352794007,0.004601801791664794,0.11913968246946863,0.3583914957855023,-0.12534245084201764,-0.39387329428818113,-0.4654469251684792,0.3904584299587831,0.8273096704032675,-0.8390169836705325,0.828960044068436,-0.8699154852287423,0.4395045388500961,-0.6699993476413786,0.7895062357659491,-0.9025285104504918,1.0,-0.9891016507148283,0.7663633125887607,-0.7751281154621973,0.5762649164648096,-0.8442719379404466,0.639194985717774,-0.7975847983427263,0.7067979809427166,-0.6869333711930278,0.8325261215755968,-0.8300473132768548,-1.0424865499593217e-15,-0.8807151427452357,0.256021639043658,-0.5468889102353915,0.7298188742739231,-0.7088991698290461,0.5618683685049598,-0.47379486873464444,0.5400322219432564,-0.4828431379118236,,-0.05190208256562368,0.6581796241245479,-0.6538754354574828,0.6240096248570022,-0.6069572925803967,,-0.3394842427738902,0.7063087221356362,-0.7376402363669237,0.6367334375454571,-0.7332370346649294,0.604693800669724,-0.7654992191002181,0.5831449715191803,-0.5489348726057731,0.5376691273113084,-0.5254756345960163,0.4132305273932339,-0.4149464931176511,0.39575735909676224,-0.3507254964759612,0.39019104750586003,-0.35915821397696274,0.33203186016930075,-0.46315925037371625,0.47794465948455045,-0.43824804425639796,-0.48563189316495037,-0.435621654715993,-0.3972783113985639,-0.11984326136837117,-0.12106332775207108,-0.013003336105064904,-0.028522886030377368,0.050033007694094696,0.5193950294374322,-0.10664710527598927,-0.10391644522485445,0.13120548188990078,-0.10988059743735072,-0.13586071680590564,0.10188064898564762,-0.24155119216183277
IMD 2019 - Rank of local concentration ,0.16016920038246585,0.3193549908063254,-0.06276398340790514,-0.1933860577306942,0.006363525276531285,0.23833484530314497,-0.23278472148095344,0.015279893046442967,-0.23903348634404434,-0.03588982873905367,0.23234733312295155,-0.20923057617311677,-0.12367927975906706,-0.12131938829496515,-0.12131938829496515,0.015358128803629696,-0.1213193882949651,-0.1213193882949651,-0.1213193882949651,0.20310303777008135,0.09228766662704668,-0.17324548703283982,0.05765107354096569,0.11777465825072456,0.13841448024766362,0.04268871013519206,0.04293071078109009,0.05293900549144595,0.06669775490933823,-0.02533894797023926,0.01624747051035293,-0.14119395484057345,-0.3585714886276819,0.08575382896851777,0.41384978422339486,0.49244232959179784,-0.3761652300662553,-0.8429165069819711,0.8513122759457163,-0.855394690931969,0.8851360083255666,-0.5157149832167786,0.7558916618952484,-0.8363355242647285,0.9305106612346966,-0.9891016507148283,1.0,-0.7804707126830153,0.7825473515925062,-0.6223661884948017,0.855925609732192,-0.6846662211754069,0.8462544345797343,-0.7164411345412548,0.6863215794918088,-0.845449938241455,0.8456126036111582,-1.5135149595635344e-16,0.8984834985207785,-0.28774981317446524,0.6014308112899424,-0.7372181639584361,0.7051635679842891,-0.5616442544185519,0.4872586694362511,-0.5465820277795593,0.49905514571212334,,0.03669527982142791,-0.6590101456218445,0.6538668392139425,-0.6166041135386654,0.6064442029320464,,0.34832435809288564,-0.7300627832790185,0.7559287322880609,-0.6625988659220975,0.7510198572043338,-0.6396966003591867,0.7844006795347876,-0.5959810154182877,0.5366527287134145,-0.5610709052918876,0.5139450625064379,-0.44305171354968825,0.4185583082643801,-0.4241954433478177,0.38422276418327905,-0.40979355835879117,0.3926439557035607,-0.3308921190471848,0.46443069622286115,-0.48630667675539424,0.43313867328054423,0.49957987675667237,0.45792681833750937,0.422323802154207,0.14896961564865333,0.12246305445887194,0.034785962592581175,0.050317069084949574,-0.03081603075654514,-0.5476245505193211,0.09384244493749154,0.08605771315585851,-0.1485824053767751,0.12016511076228749,0.13178700725203038,-0.08001582064052513,0.2677878583162335
